Group_Id	Gene_Symbol	Gene_Name	AAU	CTO	NOR	NFZgenbank	PLP	astyanax	austrofundulus	cyprinodon	fundulus	gadus	kryptolebias	medaka	poecilia	spotted_gar	stickleback	takifugu	tetraodon	tilapia	xmac	zebrafish
Group_1519_0	sin3b	SIN3 transcription regulator family member B	AAU|016814|maker-AAUscf212-pred_gff_Genewise-gene-0_235-mRNA-1	CTO|025154|maker-CTOv12scf118-pred_gff_Genewise-gene-0_306-mRNA-1	NOR|023940|evm-NORv12scf20-processed-gene-0_28-mRNA-1	NFZgenbank|017264|rna32029	PLP|012298|maker-PLPv12scf4-augustus-gene-8_44-mRNA-1	astyanax|014639|ENSAMXP00000015059_1	austrofundulus|002268|XM_014000741_1	cyprinodon|001847|XM_015399690_1	fundulus|020435|XM_012877876_2	gadus|013274|ENSGMOP00000014618_1	kryptolebias|002897|XM_017407348_2	medaka|016590|ENSORLP00000021750_1	poecilia|018332|ENSPFOP00000009855_2	spotted_gar|000085|ENSLOCP00000000100_1	stickleback|010339|ENSGACP00000014262_1	takifugu|010564|ENSTRUP00000026941_1	tetraodon|012957|ENSTNIP00000018575_1	tilapia|001896|ENSONIP00000002375_1	xmac|018835|ENSXMAP00000018931_1	zebrafish|018672|ENSDARP00000084804_5
Group_151_9	slc12a4	solute carrier family 12 member 4	AAU|016358|maker-AAUscf114-pred_gff_Genewise-gene-0_199-mRNA-1	CTO|007772|evm-CTOv12scf42-processed-gene-2_116-mRNA-1	NOR|019317|evm-NORv12scf34620-processed-gene-0_61-mRNA-1	NFZgenbank|007582|rna13983	PLP|020726|maker-PLPv12scf269-pred_gff_Genewise-gene-0_33-mRNA-1	astyanax|005795|ENSAMXP00000005939_1	austrofundulus|005953|XM_014007979_1	cyprinodon|001420|XM_015391651_1	fundulus|014737|XM_012868240_2	gadus|003842|ENSGMOP00000004246_1	kryptolebias|011209|XM_017423625_2	medaka|012726|ENSORLP00000016950_1	poecilia|011557|ENSPFOP00000016455_2	spotted_gar|006984|ENSLOCP00000008479_1	stickleback|016251|ENSGACP00000021961_1	takifugu|011145|ENSTRUP00000028414_1	tetraodon|002544|ENSTNIP00000023059_1	tilapia|002764|ENSONIP00000003470_1	xmac|007856|ENSXMAP00000007905_1	zebrafish|006819|ENSDARP00000024612_8
Group_151_10	slc12a2	solute carrier family 12 member 2	AAU|012035|maker-AAUscf315-pred_gff_Genewise-gene-0_31-mRNA-1	CTO|002158|CTOv12scf69-frag-merged-region2-clust0-mRNA-1	NOR|001608|NORv12scf34721-frag-merged-region17-clust0-mRNA-1	NFZgenbank|014931|rna27694	PLP|003273|maker-PLPv12scf183-pred_gff_Genewise-gene-0_70-mRNA-1	astyanax|013233|ENSAMXP00000013815_1	austrofundulus|010029|XM_014015140_1	cyprinodon|022232|XM_015404984_1	fundulus|005448|XM_012854117_2	gadus|004177|ENSGMOP00000004612_1	kryptolebias|016541|XM_017434017_2	medaka|018278|ENSORLP00000024012_1	poecilia|005950|ENSPFOP00000015668_2	spotted_gar|008407|ENSLOCP00000010254_1	stickleback|018069|ENSGACP00000024256_1	takifugu|001903|ENSTRUP00000004450_1	tetraodon|015404|ENSTNIP00000005697_1	tilapia|011310|ENSONIP00000014249_1	xmac|007431|ENSXMAP00000007509_1	zebrafish|000940|ENSDARP00000135730_1
Group_1522_2	rhot2	ras homolog family member T2	AAU|026174|maker-AAUscf510-augustus-gene-0_103-mRNA-2	CTO|012020|maker-CTOv12scf300-pred_gff_Genewise-gene-0_131-mRNA-1	NOR|029395|maker-NORv12scf34694-pred_gff_Genewise-gene-1_143-mRNA-1	NFZgenbank|013085|rna24278	PLP|006894|maker-PLPv12scf79-augustus-gene-1_172-mRNA-1	astyanax|007201|ENSAMXP00000007394_1	austrofundulus|006055|XM_014008177_1	cyprinodon|005124|XM_015375162_1	fundulus|011810|XM_021316788_1	gadus|000983|ENSGMOP00000001065_1	kryptolebias|008601|XM_017418554_2	medaka|007093|ENSORLP00000009573_1	poecilia|001259|ENSPFOP00000025693_1	spotted_gar|003436|ENSLOCP00000004100_1	stickleback|008669|ENSGACP00000011976_1	takifugu|015268|ENSTRUP00000039397_1	tetraodon|011047|ENSTNIP00000015797_1	tilapia|019966|ENSONIP00000025171_1	xmac|001353|ENSXMAP00000001342_1	zebrafish|007366|ENSDARP00000061202_5
Group_1523_0	rhbdl1	rhomboid%2C veinlet-like 1 (Drosophila)	AAU|026173|maker-AAUscf510-augustus-gene-0_102-mRNA-1	CTO|012019|maker-CTOv12scf300-augustus-gene-0_224-mRNA-1	NOR|029394|evm-NORv12scf34694-processed-gene-1_102-mRNA-1	NFZgenbank|013083|rna24276	PLP|006895|maker-PLPv12scf79-pred_gff_Genewise-gene-1_35-mRNA-1	astyanax|007206|ENSAMXP00000007404_1	austrofundulus|006053|XM_014008173_1	cyprinodon|005122|XM_015375147_1	fundulus|011812|XM_012863104_2	gadus|016429|ENSGMOP00000018124_1	kryptolebias|008599|XM_017418367_2	medaka|007103|ENSORLP00000009583_1	poecilia|001208|ENSPFOP00000031236_1	spotted_gar|003463|ENSLOCP00000004122_1	stickleback|008661|ENSGACP00000011918_1	takifugu|015324|ENSTRUP00000039557_1	tetraodon|011038|ENSTNIP00000015799_1	tilapia|019965|ENSONIP00000025170_1	xmac|008053|ENSXMAP00000008078_1	zebrafish|025483|ENSDARP00000106338_2
Group_1523_2	rhbdl2	rhomboid%2C veinlet-like 2 (Drosophila)%2C transcript variant X2	AAU|013938|maker-AAUscf34-pred_gff_Genewise-gene-2_60-mRNA-1	CTO|028435|maker-CTOv12scf25-pred_gff_Genewise-gene-3_219-mRNA-1	NOR|027143|evm-NORv12scf34138-processed-gene-0_40-mRNA-1	NFZgenbank|006010|rna11212	PLP|023491|maker-PLPv12scf10-pred_gff_Genewise-gene-3_164-mRNA-1	astyanax|009541|ENSAMXP00000009807_1	austrofundulus|010704|XM_014016334_1	cyprinodon|000498|XM_015374697_1	fundulus|018784|XM_021322814_1	gadus|009597|ENSGMOP00000010578_1	kryptolebias|011263|XM_017423691_2	medaka|013952|ENSORLP00000018488_1	poecilia|007254|ENSPFOP00000001971_2	spotted_gar|005728|ENSLOCP00000006931_1	stickleback|013172|ENSGACP00000018062_1	takifugu|009005|ENSTRUP00000022873_1	tetraodon|017633|ENSTNIP00000008120_1	tilapia|016292|ENSONIP00000020534_1	xmac|002337|ENSXMAP00000002340_1	zebrafish|010348|ENSDARP00000092728_2
Group_1524_5	dmrt1	doublesex and mab-3 related transcription factor 1 [Source:ZFIN%3BAcc:ZDB-GENE-050511-1]	AAU|017778|maker-AAUscf67-augustus-gene-0_125-mRNA-1	CTO|010923|maker-CTOv12scf139-augustus-gene-0_41-mRNA-1	NOR|015605|maker-NORv12scf34740-pred_gff_Genewise-gene-2_130-mRNA-1	NFZgenbank|011571|rna21456	PLP|006989|maker-PLPv12scf30-pred_gff_Genewise-gene-0_47-mRNA-1	astyanax|012508|ENSAMXP00000012867_1	austrofundulus|020911|XM_014032830_1	cyprinodon|015133|XM_015393185_1	fundulus|021558|XM_021307184_1	gadus|013968|ENSGMOP00000015341_1	kryptolebias|016011|XM_017433118_1	medaka|019310|ENSORLP00000025382_1	poecilia|000780|ENSPFOP00000001288_1	spotted_gar|011443|ENSLOCP00000014096_1	stickleback|014050|ENSGACP00000019149_1	takifugu|015557|ENSTRUP00000040124_1	tetraodon|003461|ENSTNIP00000001272_1	tilapia|014185|ENSONIP00000017849_1	xmac|015567|ENSXMAP00000015624_1	zebrafish|018167|ENSDARP00000108943_2
Group_1526_1	parg	poly(ADP-ribose) glycohydrolase [Source:HGNC Symbol%3BAcc:HGNC:8605]	AAU|026870|maker-AAUscf268-augustus-gene-0_185-mRNA-1	CTO|028257|maker-CTOv12scf183-pred_gff_Genewise-gene-0_84-mRNA-1	NOR|003658|evm-NORv12scf34687-processed-gene-0_200-mRNA-1	NFZgenbank|012840|rna23814	PLP|006210|maker-PLPv12scf134-pred_gff_Genewise-gene-0_25-mRNA-1	astyanax|012116|ENSAMXP00000012467_1	austrofundulus|005391|XM_014007016_1	cyprinodon|009486|XM_015383138_1	fundulus|023108|XM_021308532_1	gadus|008379|ENSGMOP00000009233_1	kryptolebias|001766|XM_017433198_2	medaka|008814|ENSORLP00000011857_1	poecilia|010741|ENSPFOP00000022725_1	spotted_gar|005702|ENSLOCP00000006890_1	stickleback|002381|ENSGACP00000003245_1	takifugu|011254|ENSTRUP00000028692_1	tetraodon|000135|ENSTNIP00000022614_1	tilapia|016027|ENSONIP00000020215_1	xmac|014772|ENSXMAP00000014829_1	zebrafish|000263|ENSDARP00000102096_2
Group_1527_2	pnpla6	patatin-like phospholipase domain containing 6 [Source:ZFIN%3BAcc:ZDB-GENE-050107-4]	AAU|017187|evm-AAUscf258-processed-gene-0_94-mRNA-1	CTO|003290|evm-CTOv12scf33-processed-gene-2_32-mRNA-1	NOR|030567|SplitChimeric_323_augustus_masked-NORv12scf34727-processed-gene-0_48-mRNA-1	NFZgenbank|001384|rna2571	PLP|005329|maker-PLPv12scf12-pred_gff_Genewise-gene-2_110-mRNA-1	astyanax|018423|ENSAMXP00000019018_1	austrofundulus|009103|XM_014013505_1	cyprinodon|003789|XM_015372634_1	fundulus|013980|XM_021318703_1	gadus|014209|ENSGMOP00000015668_1	kryptolebias|012286|XM_025007911_1	medaka|017596|ENSORLP00000023072_1	poecilia|019084|ENSPFOP00000006450_2	spotted_gar|008666|ENSLOCP00000010584_1	stickleback|018419|ENSGACP00000024694_1	takifugu|008037|ENSTRUP00000020290_1	tetraodon|004920|ENSTNIP00000013491_1	tilapia|016250|ENSONIP00000020480_1	xmac|006801|ENSXMAP00000006903_1	zebrafish|015117|ENSDARP00000049715_5
Group_1529_2	tnfaip8l2b	tumor necrosis factor%2C alpha-induced protein 8-like 2b [Source:ZFIN%3BAcc:ZDB-GENE-040426-1359]	AAU|008705|maker-AAUscf115-pred_gff_Genewise-gene-0_96-mRNA-1	CTO|024701|maker-CTOv12scf39-pred_gff_Genewise-gene-1_69-mRNA-1	NOR|024660|maker-NORv12scf34229-pred_gff_Genewise-gene-0_7-mRNA-1	NFZgenbank|005904|rna11031	PLP|023590|maker-PLPv12scf10-pred_gff_Genewise-gene-4_172-mRNA-1	astyanax|018841|ENSAMXP00000019401_1	austrofundulus|011533|XM_014017716_1	cyprinodon|000065|XM_015374125_1	fundulus|001231|XM_012864847_2	gadus|005073|ENSGMOP00000005541_1	kryptolebias|013793|XM_017428471_2	medaka|015005|ENSORLP00000019825_1	poecilia|001670|ENSPFOP00000001632_2	spotted_gar|007764|ENSLOCP00000009442_1	stickleback|013056|ENSGACP00000017926_1	takifugu|001061|ENSTRUP00000002514_1	tetraodon|015464|ENSTNIP00000008914_1	tilapia|006641|ENSONIP00000008397_1	xmac|019138|ENSXMAP00000019206_1	zebrafish|008045|ENSDARP00000067853_5
Group_152_0	kcnk5a	potassium channel%2C subfamily K%2C member 5a [Source:ZFIN%3BAcc:ZDB-GENE-051113-112]	AAU|020091|maker-AAUscf128-pred_gff_Genewise-gene-0_9-mRNA-1	CTO|014507|maker-CTOv12scf93-augustus-gene-1_122-mRNA-1	NOR|015731|evm-NORv12scf34754-processed-gene-3_314-mRNA-1	NFZgenbank|021534|rna39523	PLP|022512|maker-PLPv12scf26-pred_gff_Genewise-gene-0_65-mRNA-1	astyanax|018198|ENSAMXP00000018749_1	austrofundulus|000738|XM_014010278_1	cyprinodon|017952|XM_015398033_1	fundulus|022829|XM_012881866_2	gadus|016057|ENSGMOP00000017699_1	kryptolebias|015384|XM_017431704_2	medaka|016987|ENSORLP00000022265_1	poecilia|013396|ENSPFOP00000025995_1	spotted_gar|017142|ENSLOCP00000021231_1	stickleback|012819|ENSGACP00000017625_1	takifugu|005587|ENSTRUP00000013655_1	tetraodon|017746|ENSTNIP00000002185_1	tilapia|019546|ENSONIP00000024632_1	xmac|018582|ENSXMAP00000018651_1	zebrafish|013396|ENSDARP00000035431_7
Group_152_11	kcnk6	potassium channel%2C subfamily K%2C member 6 [Source:ZFIN%3BAcc:ZDB-GENE-050309-213]	AAU|016046|maker-AAUscf223-pred_gff_Genewise-gene-0_190-mRNA-1	CTO|023560|maker-CTOv12scf267-pred_gff_Genewise-gene-0_20-mRNA-1	NOR|016997|maker-NORv12scf34532-pred_gff_Genewise-gene-0_117-mRNA-1	NFZgenbank|006397|rna11844	PLP|008428|maker-PLPv12scf169-pred_gff_Genewise-gene-0_173-mRNA-1	astyanax|021318|ENSAMXP00000022121_1	austrofundulus|010492|XM_014015958_1	cyprinodon|013715|XM_015390741_1	fundulus|017270|XM_021321445_1	gadus|018568|ENSGMOP00000020505_1	kryptolebias|017727|XM_017436272_2	medaka|001569|ENSORLP00000002148_1	poecilia|013420|ENSPFOP00000016527_2	spotted_gar|014502|ENSLOCP00000017887_1	stickleback|012081|ENSGACP00000016625_1	takifugu|003761|ENSTRUP00000008979_1	tetraodon|004222|ENSTNIP00000022177_1	tilapia|007670|ENSONIP00000009677_1	xmac|012987|ENSXMAP00000013039_1	zebrafish|022478|ENSDARP00000025586_6
Group_1533_1	lrig3	leucine-rich repeats and immunoglobulin like domains 3	AAU|007884|maker-AAUscf26-augustus-gene-0_57-mRNA-1	CTO|002961|maker-CTOv12scf233-augustus-gene-0_2-mRNA-1	NOR|028603|evm-NORv12scf34453-processed-gene-0_29-mRNA-1	NFZgenbank|000805|rna1483	PLP|020057|maker-PLPv12scf41-pred_gff_Genewise-gene-1_56-mRNA-1	astyanax|019794|ENSAMXP00000020383_1	austrofundulus|017261|XM_014027010_1	cyprinodon|019224|XM_015400133_1	fundulus|014456|XM_012867745_2	gadus|006763|ENSGMOP00000007426_1	kryptolebias|018315|XM_017437422_2	medaka|008468|ENSORLP00000011420_1	poecilia|002564|ENSPFOP00000009780_1	spotted_gar|016510|ENSLOCP00000020432_1	stickleback|018881|ENSGACP00000025277_1	takifugu|007924|ENSTRUP00000019934_1	tetraodon|002432|ENSTNIP00000009707_1	tilapia|009938|ENSONIP00000012508_1	xmac|010163|ENSXMAP00000010209_1	zebrafish|025133|ENSDARP00000099511_3
Group_1533_2	lrig2	leucine-rich repeats and immunoglobulin like domains 2%2C transcript variant X1	AAU|026308|maker-AAUscf41-pred_gff_Genewise-gene-2_39-mRNA-1	CTO|011307|maker-CTOv12scf5-augustus-gene-4_9-mRNA-1	NOR|011934|maker-NORv12scf374-pred_gff_Genewise-gene-0_102-mRNA-1	NFZgenbank|010620|rna19650	PLP|005813|maker-PLPv12scf3-pred_gff_Genewise-gene-7_62-mRNA-1	astyanax|016581|ENSAMXP00000017075_1	austrofundulus|006819|XM_014009560_1	cyprinodon|017046|XM_015396518_1	fundulus|012989|XM_021317814_1	gadus|007548|ENSGMOP00000008317_1	kryptolebias|003832|XM_017408953_2	medaka|007008|ENSORLP00000009463_1	poecilia|021716|ENSPFOP00000016008_2	spotted_gar|010957|ENSLOCP00000013476_1	stickleback|004591|ENSGACP00000006324_1	takifugu|017971|ENSTRUP00000046414_1	tetraodon|010693|ENSTNIP00000021465_1	tilapia|014770|ENSONIP00000018618_1	xmac|017831|ENSXMAP00000017899_1	zebrafish|004025|ENSDARP00000120738_1
Group_1534_0	tmem120a	transmembrane protein 120A [Source:ZFIN%3BAcc:ZDB-GENE-070424-21]	AAU|008834|maker-AAUscf29-pred_gff_Genewise-gene-2_125-mRNA-1	CTO|029353|SplitChimeric_302_augustus_masked-CTOv12scf100-processed-gene-0_198-mRNA-1	NOR|011121|maker-NORv12scf34615-pred_gff_Genewise-gene-0_61-mRNA-1	NFZgenbank|012438|rna23023	PLP|007204|maker-PLPv12scf60-pred_gff_Genewise-gene-1_132-mRNA-1	astyanax|016861|ENSAMXP00000017367_1	austrofundulus|022078|XM_014034557_1	cyprinodon|016620|XM_015395732_1	fundulus|013806|XM_012866639_2	gadus|003769|ENSGMOP00000004135_1	kryptolebias|009306|XM_017419844_2	medaka|013703|ENSORLP00000018170_1	poecilia|020263|ENSPFOP00000016984_2	spotted_gar|001662|ENSLOCP00000001932_1	stickleback|020608|ENSGACP00000027450_1	takifugu|011971|ENSTRUP00000030597_1	tetraodon|015132|ENSTNIP00000002678_1	tilapia|009442|ENSONIP00000011878_1	xmac|011124|ENSXMAP00000011175_1	zebrafish|006577|ENSDARP00000048830_6
Group_1534_1	tmem120b	transmembrane protein 120B [Source:ZFIN%3BAcc:ZDB-GENE-050522-49]	AAU|021983|maker-AAUscf21-pred_gff_Genewise-gene-3_294-mRNA-1	CTO|007242|maker-CTOv12scf6-augustus-gene-2_50-mRNA-3	NOR|015633|maker-NORv12scf34636-augustus-gene-0_242-mRNA-3	NFZgenbank|002131|rna3896	PLP|012634|evm-PLPv12scf14-processed-gene-2_214-mRNA-1	astyanax|020640|ENSAMXP00000021255_1	austrofundulus|003651|XM_014003764_1	cyprinodon|010595|XM_015385117_1	fundulus|002396|XM_012849381_2	gadus|009576|ENSGMOP00000010555_1	kryptolebias|004598|XM_017410587_2	medaka|007879|ENSORLP00000010639_1	poecilia|021146|ENSPFOP00000019892_2	spotted_gar|005142|ENSLOCP00000006201_1	stickleback|016651|ENSGACP00000022473_1	takifugu|009849|ENSTRUP00000025026_1	tetraodon|003847|ENSTNIP00000011947_1	tilapia|013867|ENSONIP00000017454_1	xmac|014060|ENSXMAP00000014117_1	zebrafish|010287|ENSDARP00000106726_1
Group_1535_2	snta1	syntrophin alpha 1%2C transcript variant X1	AAU|026973|maker-AAUscf59-augustus-gene-0_91-mRNA-1	CTO|004429|maker-CTOv12scf2-pred_gff_Genewise-gene-5_24-mRNA-1	NOR|027748|evm-NORv12scf34760-processed-gene-2_14-mRNA-1	NFZgenbank|010939|rna20270	PLP|005661|maker-PLPv12scf3-augustus-gene-5_19-mRNA-1	astyanax|000933|ENSAMXP00000000953_1	austrofundulus|006261|XM_014008604_1	cyprinodon|010037|XM_015384129_1	fundulus|019711|XM_021323619_1	gadus|000767|ENSGMOP00000000800_1	kryptolebias|003742|XM_017408584_2	medaka|005500|ENSORLP00000007508_1	poecilia|019931|ENSPFOP00000003009_2	spotted_gar|000782|ENSLOCP00000000876_1	stickleback|005824|ENSGACP00000008047_1	takifugu|012193|ENSTRUP00000031180_1	tetraodon|005036|ENSTNIP00000009832_1	tilapia|006784|ENSONIP00000008569_1	xmac|005915|ENSXMAP00000005932_1	zebrafish|017572|ENSDARP00000134763_1
Group_1536_2	prdm1a	PR domain containing 1a%2C with ZNF domain [Source:ZFIN%3BAcc:ZDB-GENE-030131-2193]	AAU|016543|maker-AAUscf424-pred_gff_Genewise-gene-0_67-mRNA-1	CTO|024709|maker-CTOv12scf39-pred_gff_Genewise-gene-1_94-mRNA-1	NOR|016689|maker-NORv12scf34565-pred_gff_Genewise-gene-0_207-mRNA-1	NFZgenbank|005932|rna11073	PLP|023583|maker-PLPv12scf10-pred_gff_Genewise-gene-4_149-mRNA-1	astyanax|004952|ENSAMXP00000005078_1	austrofundulus|013829|XM_014021612_1	cyprinodon|000051|XM_015379039_1	fundulus|001966|XM_012877598_2	gadus|009448|ENSGMOP00000010402_1	kryptolebias|013776|XM_017428463_2	medaka|014868|ENSORLP00000019640_1	poecilia|004610|ENSPFOP00000018402_1	spotted_gar|016496|ENSLOCP00000020417_1	stickleback|001673|ENSGACP00000002263_1	takifugu|000401|ENSTRUP00000000947_1	tetraodon|015504|ENSTNIP00000006534_1	tilapia|006681|ENSONIP00000008446_1	xmac|013334|ENSXMAP00000013381_1	zebrafish|019914|ENSDARP00000004889_5
Group_1538_0	uba1	ubiquitin like modifier activating enzyme 1%2C transcript variant X1	AAU|023837|evm-AAUscf131-processed-gene-0_199-mRNA-1	CTO|009469|maker-CTOv12scf91-pred_gff_Genewise-gene-1_71-mRNA-1	NOR|027160|evm-NORv12scf34208-processed-gene-0_83-mRNA-1	NFZgenbank|015520|rna28778	PLP|011661|maker-PLPv12scf7-pred_gff_Genewise-gene-3_131-mRNA-1	astyanax|015276|ENSAMXP00000015742_1	austrofundulus|001151|XM_014017713_1	cyprinodon|006894|XM_015378372_1	fundulus|019616|XM_021323533_1	gadus|010718|ENSGMOP00000011820_1	kryptolebias|006835|XM_017415145_2	medaka|007984|ENSORLP00000010788_1	poecilia|007540|ENSPFOP00000004817_1	spotted_gar|014298|ENSLOCP00000017652_1	stickleback|009501|ENSGACP00000013077_1	takifugu|010365|ENSTRUP00000026383_1	tetraodon|007572|ENSTNIP00000018069_1	tilapia|012346|ENSONIP00000015569_1	xmac|008262|ENSXMAP00000008314_1	zebrafish|006383|ENSDARP00000054690_4
Group_1538_2	uba7	ubiquitin-like modifier activating enzyme 7 [Source:ZFIN%3BAcc:ZDB-GENE-121120-4]	AAU|006738|augustus_masked-AAUscf13-processed-gene-3_305-mRNA-1	CTO|013631|evm-CTOv12scf129-processed-gene-0_324-mRNA-1	NOR|017914|evm-NORv12scf16-processed-gene-0_250-mRNA-1	NFZgenbank|010790|rna19988	PLP|015199|augustus_masked-PLPv12scf61-processed-gene-1_67-mRNA-1	astyanax|001368|ENSAMXP00000001401_1	austrofundulus|020268|XM_014031786_1	cyprinodon|015993|XM_015394666_1	fundulus|017725|XM_021321885_1	gadus|015898|ENSGMOP00000017545_1	kryptolebias|003591|XM_017408067_2	medaka|003177|ENSORLP00000004307_1	poecilia|022331|ENSPFOP00000016694_2	spotted_gar|010801|ENSLOCP00000013279_1	stickleback|010118|ENSGACP00000013943_1	takifugu|009368|ENSTRUP00000023778_1	tetraodon|006588|ENSTNIP00000017781_1	tilapia|004084|ENSONIP00000005154_1	xmac|016414|ENSXMAP00000016503_1	zebrafish|002696|ENSDARP00000128383_1
Group_153_0	zic6	zic family member 6 [Source:ZFIN%3BAcc:ZDB-GENE-061207-1]	AAU|004132|maker-AAUscf9-pred_gff_Genewise-gene-3_89-mRNA-1	CTO|022415|maker-CTOv12scf19-augustus-gene-2_64-mRNA-1	NOR|029733|evm-NORv12scf439-processed-gene-3_24-mRNA-1	NFZgenbank|000549|rna1018	PLP|020189|maker-PLPv12scf19-pred_gff_Genewise-gene-2_49-mRNA-1	astyanax|012318|ENSAMXP00000012660_1	austrofundulus|000406|XM_014004797_1	cyprinodon|008863|XM_015381950_1	fundulus|011020|XM_012861821_2	gadus|004279|ENSGMOP00000004694_1	kryptolebias|003468|XM_017408244_2	medaka|001485|ENSORLP00000002038_1	poecilia|015127|ENSPFOP00000012974_1	spotted_gar|015124|ENSLOCP00000018652_1	stickleback|016863|ENSGACP00000022729_1	takifugu|006621|ENSTRUP00000016440_1	tetraodon|010073|ENSTNIP00000019953_1	tilapia|002717|ENSONIP00000003408_1	xmac|013384|ENSXMAP00000013427_1	zebrafish|006232|ENSDARP00000096538_2
Group_153_3	zic4	zic family member 4 [Source:ZFIN%3BAcc:ZDB-GENE-040622-4]	AAU|002892|maker-AAUscf18-pred_gff_Genewise-gene-1_33-mRNA-1	CTO|002942|maker-CTOv12scf81-pred_gff_Genewise-gene-1_35-mRNA-1	NOR|016625|evm-NORv12scf34650-processed-gene-0_44-mRNA-1	NFZgenbank|008802|rna16263	PLP|007109|maker-PLPv12scf30-pred_gff_Genewise-gene-3_102-mRNA-1	astyanax|010941|ENSAMXP00000011237_1	austrofundulus|022602|XM_013999908_1	cyprinodon|008744|XM_015381726_1	fundulus|004751|XM_012853130_2	gadus|001736|ENSGMOP00000001911_1	kryptolebias|002690|XM_017406342_2	medaka|009367|ENSORLP00000012611_1	poecilia|009169|ENSPFOP00000014065_1	spotted_gar|007706|ENSLOCP00000009366_1	stickleback|003533|ENSGACP00000004830_1	takifugu|017611|ENSTRUP00000045531_1	tetraodon|001276|ENSTNIP00000015733_1	tilapia|005872|ENSONIP00000007401_1	xmac|009147|ENSXMAP00000009179_1	zebrafish|014531|ENSDARP00000102801_2
Group_153_4	glis2b	GLIS family zinc finger 2b [Source:ZFIN%3BAcc:ZDB-GENE-091204-120]	AAU|001194|AAUscf390-frag-merged-region8-clust0-mRNA-1	CTO|015757|maker-CTOv12scf104-pred_gff_Genewise-gene-0_356-mRNA-1	NOR|018047|maker-NORv12scf34494-pred_gff_Genewise-gene-0_104-mRNA-1	NFZgenbank|003630|rna6756	PLP|021311|maker-PLPv12scf20-augustus-gene-2_59-mRNA-1	astyanax|018801|ENSAMXP00000019364_1	austrofundulus|007134|XM_014010081_1	cyprinodon|014015|XM_015391214_1	fundulus|000965|XM_012860637_2	gadus|014506|ENSGMOP00000015969_1	kryptolebias|017538|XM_017435939_2	medaka|007697|ENSORLP00000010384_1	poecilia|007147|ENSPFOP00000011317_2	spotted_gar|002606|ENSLOCP00000003069_1	stickleback|010882|ENSGACP00000014968_1	takifugu|006136|ENSTRUP00000015106_1	tetraodon|010809|ENSTNIP00000012627_1	tilapia|005191|ENSONIP00000006529_1	xmac|004636|ENSXMAP00000004646_1	zebrafish|022591|ENSDARP00000132038_1
Group_153_10	gli1	GLI family zinc finger 1%2C transcript variant X1	AAU|007444|evm-AAUscf536-processed-gene-0_12-mRNA-1	CTO|004458|evm-CTOv12scf2-processed-gene-6_13-mRNA-1	NOR|018577|evm-NORv12scf34719-processed-gene-1_104-mRNA-1	NFZgenbank|010914|rna20221	PLP|005696|maker-PLPv12scf3-pred_gff_Genewise-gene-4_88-mRNA-1	astyanax|017236|ENSAMXP00000017754_1	austrofundulus|003876|XM_014004159_1	cyprinodon|002047|XM_015403090_1	fundulus|015378|XM_012869364_2	gadus|007735|ENSGMOP00000008530_1	kryptolebias|003717|XM_017408904_2	medaka|005020|ENSORLP00000006866_1	poecilia|020531|ENSPFOP00000006154_2	spotted_gar|005930|ENSLOCP00000007176_1	stickleback|006187|ENSGACP00000008538_1	takifugu|014861|ENSTRUP00000038331_1	tetraodon|004663|ENSTNIP00000009858_1	tilapia|005078|ENSONIP00000006393_1	xmac|017937|ENSXMAP00000018009_1	zebrafish|001604|ENSDARP00000129932_1
Group_1541_2	zfyve1	zinc finger FYVE-type containing 1%2C transcript variant X2	AAU|010868|evm-AAUscf264-processed-gene-0_27-mRNA-1	CTO|024629|maker-CTOv12scf130-pred_gff_Genewise-gene-0_297-mRNA-1	NOR|031919|NORv12scf296	NFZgenbank|004970|rna9268	PLP|002566|maker-PLPv12scf141-pred_gff_Genewise-gene-0_120-mRNA-1	astyanax|017301|ENSAMXP00000017804_1	austrofundulus|007051|XM_014009950_1	cyprinodon|008164|XM_015380668_1	fundulus|021107|XM_012879054_2	gadus|005920|ENSGMOP00000006482_1	kryptolebias|003901|XM_025004364_1	medaka|017236|ENSORLP00000022589_1	poecilia|010126|ENSPFOP00000012908_2	spotted_gar|012308|ENSLOCP00000015188_1	stickleback|012488|ENSGACP00000017175_1	takifugu|013037|ENSTRUP00000033486_1	tetraodon|006621|ENSTNIP00000013893_1	tilapia|000754|ENSONIP00000000952_1	xmac|006803|ENSXMAP00000006835_1	zebrafish|000959|ENSDARP00000102738_3
