OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end
Group_202_9	007060	slc9a9	solute carrier family 9 member A9 [Source:HGNC Symbol%3BAcc:HGNC:20653]	chrLG13	17780551	17810276
Group_1165_0	007061	plod2	lysyl hydroxylase 2 precursor  [Source:RefSeq peptide%3BAcc:NP_001093153]	chrLG13	18051015	18068145
Group_1781_1	007062	si:ch73-206p6.1	si:ch73-206p6.1 [Source:ZFIN%3BAcc:ZDB-GENE-030131-5048]	chrLG13	18091442	18094973
Group_904_0	007067	fam65b	family with sequence similarity 65 member B%2C transcript variant X1	chrLG13	18327586	18372182
Group_5891_0	007068	zgc:111986	zgc:111986 [Source:ZFIN%3BAcc:ZDB-GENE-050522-304]	chrLG13	18378656	18381444
Group_2828_1	007069	tdp2b	tyrosyl-DNA phosphodiesterase 2b [Source:ZFIN%3BAcc:ZDB-GENE-050816-1]	chrLG13	18383597	18387469
Group_1146_3	007070	necab1	N-terminal EF-hand calcium binding protein 1 [Source:ZFIN%3BAcc:ZDB-GENE-050417-395]	chrLG13	18402090	18433383
Group_9235_0	007071	si:ch211-57n23.1	si:ch211-57n23.1 [Source:ZFIN%3BAcc:ZDB-GENE-141219-29]	chrLG13	18448251	18450406
Group_6674_0	007072	gatad1	GATA zinc finger domain containing 1	chrLG13	18452728	18455209
Group_6490_0	007073	lrrc14b	leucine rich repeat containing 14B [Source:ZFIN%3BAcc:ZDB-GENE-060503-910]	chrLG13	18455908	18458413
Group_972_3	007075	rbm24a	RNA binding motif protein 24a [Source:ZFIN%3BAcc:ZDB-GENE-040628-1]	chrLG13	18494684	18500591
Group_2253_1	007076	cap2	CAP%2C adenylate cyclase-associated protein%2C 2 (yeast)%2C transcript variant X1	chrLG13	18509042	18520044
Group_6617_0	007077	vps28	VPS28%2C ESCRT-I subunit	chrLG13	18524250	18529135
Group_19_10	007078	mapk15	mitogen-activated protein kinase 15%2C transcript variant X1	chrLG13	18529982	18536758
Group_6118_0	007081	snrpd1	small nuclear ribonucleoprotein D1 polypeptide%2C transcript variant X1	chrLG13	18592425	18593692
Group_1736_0	007083	atp6v1c1b	ATPase%2C H+ transporting%2C lysosomal%2C V1 subunit C1b [Source:ZFIN%3BAcc:ZDB-GENE-041010-104]	chrLG13	18622288	18628346
Group_3296_1	007085	fam92a1	family with sequence similarity 92 member A1	chrLG13	18908935	18914892
Group_21_17	007086	trib1	tribbles pseudokinase 1 [Source:ZFIN%3BAcc:ZDB-GENE-091207-4]	chrLG13	18953874	18959036
Group_13_19	007087	klhl38a	kelch-like family member 38a [Source:ZFIN%3BAcc:ZDB-GENE-060503-737]	chrLG13	19017437	19020183
Group_2073_0	007089	kat2b	K(lysine) acetyltransferase 2B [Source:ZFIN%3BAcc:ZDB-GENE-060503-207]	chrLG13	19083488	19090382
Group_895_4	007090	lim2.4	lens intrinsic membrane protein 2.4 [Source:ZFIN%3BAcc:ZDB-GENE-040718-104]	chrLG13	19144614	19147173
Group_5644_0	007092	si:rp71-1p14.7	si:rp71-1p14.7 [Source:ZFIN%3BAcc:ZDB-GENE-040724-203]	chrLG13	19264537	19266171
Group_1830_0	007093	crtap	cartilage associated protein	chrLG13	19463953	19468236
Group_1005_4	007094	fbxl2	F-box and leucine-rich repeat protein 2	chrLG13	19499901	19509721
Group_1363_2	007095	clasp2	cytoplasmic linker associated protein 2%2C transcript variant X1	chrLG13	19513161	19554646
Group_1717_2	007096	ubp1	upstream binding protein 1 (LBP-1a) [Source:ZFIN%3BAcc:ZDB-GENE-060503-870]	chrLG13	19559277	19567277
Group_2119_1	007097	pdcd6ip	programmed cell death 6 interacting protein%2C transcript variant X1	chrLG13	19570720	19584287
Group_177_15	007098	fabp3	fatty acid binding protein 3%2C muscle and heart [Source:ZFIN%3BAcc:ZDB-GENE-020318-2]	chrLG13	19642797	19645709
Group_67_23	007099	snrnp40	small nuclear ribonucleoprotein U5 subunit 40	chrLG13	19652266	19655358
Group_1154_0	007100	nkain1	Na+/K+ transporting ATPase interacting 1	chrLG13	19661836	19665152
Group_2753_1	007101	pum1	pumilio RNA binding family member 1	chrLG13	19681280	19695937
Group_1716_1	007102	unknown		chrLG13	19725713	19736881
Group_3446_1	007105	si:ch211-252f13.5	si:ch211-252f13.5 [Source:ZFIN%3BAcc:ZDB-GENE-131121-629]	chrLG13	19926045	19930073
Group_9_37	007106	myo7bb	myosin VIIBb [Source:ZFIN%3BAcc:ZDB-GENE-070912-482]	chrLG13	20162644	20187776
Group_1043_1	007107	tlk1b	tousled-like kinase 1b [Source:ZFIN%3BAcc:ZDB-GENE-030131-4933]	chrLG13	20191898	20203370
Group_249_10	007108	slc25a30	solute carrier family 25 member 30 [Source:HGNC Symbol%3BAcc:HGNC:27371]	chrLG13	20275205	20277719
Group_159_17	007109	zic4	zic family member 4 [Source:ZFIN%3BAcc:ZDB-GENE-040622-4]	chrLG13	18183559	18187057
Group_4107_0	007110	gmnn	geminin%2C DNA replication inhibitor	chrLG13	18374468	18377181
Group_5890_0	007111	acot13	acyl-CoA thioesterase 13	chrLG13	18381434	18383274
Group_5751_0	007112	tmem64	transmembrane protein 64	chrLG13	18391520	18399437
Group_1659_2	007113	tmem55a	transmembrane protein 55A	chrLG13	18436770	18445516
Group_7897_0	007114	chrac1	chromatin accessibility complex 1	chrLG13	18451062	18451670
Group_6675_0	007115	uqcrb	ubiquinol-cytochrome c reductase binding protein [Source:ZFIN%3BAcc:ZDB-GENE-050522-542]	chrLG13	18458562	18459785
Group_6676_0	007116	mterf3	mitochondrial transcription termination factor 3	chrLG13	18460830	18462769
Group_9232_0	007117	si:ch1073-228h2.2	si:ch1073-228h2.2 [Source:ZFIN%3BAcc:ZDB-GENE-141216-371]	chrLG13	18520982	18523437
Group_213_5	007118	fam83hb	family with sequence similarity 83%2C member Hb [Source:ZFIN%3BAcc:ZDB-GENE-030131-6729]	chrLG13	18556349	18561247
Group_3918_0	007119	adnp2b	ADNP homeobox 2b [Source:ZFIN%3BAcc:ZDB-GENE-030131-5930]	chrLG13	18591225	18603797
Group_1332_0	007120	azin1b	antizyme inhibitor 1b [Source:ZFIN%3BAcc:ZDB-GENE-030121-1]	chrLG13	18609526	18613728
Group_1519_2	007121	runx1t1	runt related transcription factor 1%3B translocated to%2C 1 (cyclin D related)%2C transcript variant X1	chrLG13	18670770	18692314
Group_8230_0	007122	triqk	triple QxxK/R motif containing	chrLG13	18815720	18833157
Group_4597_0	007124	fam91a1	family with sequence similarity 91 member A1	chrLG13	18992943	19013200
Group_1203_0	007126	spire1a	spire-type actin nucleation factor 1a [Source:ZFIN%3BAcc:ZDB-GENE-061013-119]	chrLG13	19029222	19055333
Group_8899_0	007127	baalc	brain and acute leukemia%2C cytoplasmic [Source:HGNC Symbol%3BAcc:HGNC:14333]	chrLG13	19058587	19059653
Group_4306_0	007129	otud6b	OTU domain containing 6B	chrLG13	19065653	19071048
Group_4892_0	007130	sgol1	shugoshin-like 1 (S. pombe)%2C transcript variant X1	chrLG13	19091754	19095070
Group_422_3	007131	znf385d	zinc finger protein 385D [Source:HGNC Symbol%3BAcc:HGNC:26191]	chrLG13	19108913	19122219
Group_4_58	007132	rab25a	RAB25%2C member RAS oncogene family a [Source:ZFIN%3BAcc:ZDB-GENE-041212-69]	chrLG13	19131795	19134154
Group_3152_0	007133	ubqln4	ubiquilin 4	chrLG13	19136398	19142989
Group_1549_2	007134	tinagl1	tubulointerstitial nephritis antigen like 1	chrLG13	19152155	19170186
Group_265_1	007136	kcnq4	potassium voltage-gated channel subfamily Q member 4%2C transcript variant X1	chrLG13	19269644	19327912
Group_6363_0	007137	nfyc	nuclear transcription factor Y subunit gamma%2C transcript variant X5	chrLG13	19338290	19346436
Group_8327_0	007142	susd5	sushi domain containing 5	chrLG13	19473972	19486047
Group_6368_0	007143	cyhr1	cysteine/histidine-rich 1	chrLG13	19619071	19623802
Group_22_15	007144	dclk3	doublecortin like kinase 3	chrLG13	19626620	19629693
Group_6160_0	007145	zcchc17	zinc finger CCHC-type containing 17%2C transcript variant X1	chrLG13	19647525	19652052
Group_164_14	007147	anxa13l	annexin A13%2C like [Source:ZFIN%3BAcc:ZDB-GENE-050522-310]	chrLG13	19936109	19943197
Group_1181_0	007148	gorasp2	golgi reassembly stacking protein 2 [Source:ZFIN%3BAcc:ZDB-GENE-040426-1659]	chrLG13	20210032	20212444
Group_549_0	007149	gad1b	glutamate decarboxylase 1b [Source:ZFIN%3BAcc:ZDB-GENE-030909-3]	chrLG13	20218008	20230058
Group_14_14	007161	esr2b	estrogen receptor 2b [Source:ZFIN%3BAcc:ZDB-GENE-030116-1]	chrLG19	32093600	32143943
Group_3035_0	007163	natd1	N-acetyltransferase domain containing 1	PLPv12scf2646	1323	1855
Group_1371_2	007175	panx3	pannexin 3%2C transcript variant X1	chrLG11	6738584	6743285
Group_6951_0	007179	si:ch211-80m8.2	si:ch211-80m8.2 [Source:ZFIN%3BAcc:ZDB-GENE-091204-270]	chrLG11	6385630	6388449
Group_7816_0	007181	tmem218	transmembrane protein 218	chrLG11	6629890	6635641
Group_653_0	007182	ntm	neurotrimin [Source:ZFIN%3BAcc:ZDB-GENE-060421-6020]	chrLG11	7038258	7066652
Group_2915_1	007183	ovol3	ovo like zinc finger 3 [Source:HGNC Symbol%3BAcc:HGNC:14186]	chrLG11	7140268	7143326
Group_161_0	007190	hspa8	heat shock protein 8 [Source:ZFIN%3BAcc:ZDB-GENE-990415-92]	chrLG11	7196298	7199143
Group_4463_0	007191	smfn	small fragment nuclease [Source:ZFIN%3BAcc:ZDB-GENE-040426-1709]	chrLG11	7253905	7259615
Group_4359_0	007192	hlcs	holocarboxylase synthetase	chrLG11	7259922	7272300
Group_5253_0	007193	tiprl	TOR signaling pathway regulator%2C transcript variant X2	chrLG11	7272962	7279438
Group_1562_2	007195	amot	angiomotin [Source:ZFIN%3BAcc:ZDB-GENE-030131-7487]	chrLG11	7293184	7313624
Group_25_38	007196	cldn2	claudin 2%2C transcript variant X1	chrLG11	7395050	7395871
Group_51_5	007197	klf8	Kruppel-like factor 8 [Source:ZFIN%3BAcc:ZDB-GENE-070424-152]	chrLG11	7407506	7464196
Group_896_1	007199	ncf1	neutrophil cytosolic factor 1	chrLG11	7714154	7719066
Group_38_8	007201	cx28.8	connexin 28.8 [Source:ZFIN%3BAcc:ZDB-GENE-050616-1]	chrLG11	7765364	7766149
Group_1484_0	007204	tmem120a	transmembrane protein 120A [Source:ZFIN%3BAcc:ZDB-GENE-070424-21]	chrLG11	7803747	7811454
Group_1619_1	007205	mcama	melanoma cell adhesion molecule a [Source:ZFIN%3BAcc:ZDB-GENE-090218-29]	chrLG11	7869931	7884433
Group_6105_0	007206	lrwd1	leucine-rich repeats and WD repeat domain containing 1%2C transcript variant X1	chrLG11	7914260	7923889
Group_583_4	007207	bckdk	branched chain ketoacid dehydrogenase kinase	chrLG11	7926693	7936568
Group_119_11	007209	bsx	brain specific homeobox	chrLG11	7220244	7222098
Group_643_0	007210	zpld1a	zona pellucida-like domain containing 1a [Source:ZFIN%3BAcc:ZDB-GENE-110411-81]	chrLG11	7316319	7327920
Group_51_2	007211	klf5l	Kruppel-like factor 18 [Source:ZFIN%3BAcc:ZDB-GENE-060312-34]	chrLG11	7478163	7499606
Group_1230_3	007214	cbl	Cbl proto-oncogene%2C E3 ubiquitin protein ligase [Source:ZFIN%3BAcc:ZDB-GENE-041114-207]	chrLG11	7892399	7909812
Group_6103_0	007215	alkbh4	alkB homolog 4%2C lysine demethylase	chrLG11	7911199	7913052
Group_0_139	007217	zbtb16a	zinc finger and BTB domain containing 16a [Source:ZFIN%3BAcc:ZDB-GENE-030131-1989]	chrLG11	7998676	8132266
Group_567_3	007221	cadm1	cell adhesion molecule 1 [Source:HGNC Symbol%3BAcc:HGNC:5951]	chrLG11	8792364	8900044
Group_4147_1	007222	sc5d	sterol-C5-desaturase	chrLG11	8940420	8944326
Group_2583_0	007223	tbcelb	tubulin folding cofactor E-like b [Source:ZFIN%3BAcc:ZDB-GENE-100921-13]	chrLG11	8951758	8963821
Group_88_3	007224	tecta	tectorin alpha	chrLG11	8982940	9002221
Group_1249_3	007226	fam57a	family with sequence similarity 57 member A [Source:HGNC Symbol%3BAcc:HGNC:29646]	chrLG11	9055902	9080358
Group_102_18	007227	smtnl2	smoothelin like 2 [Source:HGNC Symbol%3BAcc:HGNC:24764]	chrLG11	9088432	9100746
Group_337_2	007229	cul5b	cullin 5b [Source:ZFIN%3BAcc:ZDB-GENE-091113-45]	chrLG11	9413255	9427314
Group_2555_1	007231	si:ch211-176g13.7	si:ch211-176g13.7 [Source:ZFIN%3BAcc:ZDB-GENE-030131-7664]	chrLG11	8946440	8950249
Group_2008_0	007233	slc35f2	solute carrier family 35 member F2%2C transcript variant X3	chrLG11	9405068	9410431
Group_1810_1	007239	pnpla8	patatin like phospholipase domain containing 8 [Source:HGNC Symbol%3BAcc:HGNC:28900]	chrLG2	4996647	5026122
Group_800_4	007253	ptbp2a	polypyrimidine tract binding protein 2a [Source:ZFIN%3BAcc:ZDB-GENE-050320-141]	chrLG19	5473179	5508153
Group_49_24	007259	cdh4	cadherin 4%2C type 1%2C R-cadherin (retinal) [Source:ZFIN%3BAcc:ZDB-GENE-991207-1]	chrLG19	6026014	6120958
Group_972_2	007262	rbm38	RNA binding motif protein 38 [Source:ZFIN%3BAcc:ZDB-GENE-030131-5923]	chrLG19	6204098	6211028
Group_4965_0	007263	clpp	caseinolytic mitochondrial matrix peptidase proteolytic subunit	chrLG19	6295112	6298572
Group_4693_0	007265	engase	endo-beta-N-acetylglucosaminidase%2C transcript variant X1	chrLG19	6402690	6418576
Group_1530_0	007266	rab11fip4a	RAB11 family interacting protein 4 (class II) a [Source:ZFIN%3BAcc:ZDB-GENE-040718-266]	chrLG19	6433976	6451631
Group_1337_1	007267	igf2bp1	insulin-like growth factor 2 mRNA binding protein 1 [Source:ZFIN%3BAcc:ZDB-GENE-060929-1258]	chrLG19	6505555	6554647
Group_761_3	007273	aldh3b1	aldehyde dehydrogenase 3 family%2C member B1 [Source:ZFIN%3BAcc:ZDB-GENE-021120-3]	chrLG19	6299500	6307859
Group_147_14	007274	ppp4cb	protein phosphatase 4%2C catalytic subunit b [Source:ZFIN%3BAcc:ZDB-GENE-080219-32]	chrLG19	6309928	6319400
Group_7226_0	007275	cln3	ceroid-lipofuscinosis%2C neuronal 3	chrLG19	6321736	6336614
Group_5811_0	007276	dus1l	dihydrouridine synthase 1 like%2C transcript variant X2	chrLG19	6344019	6348892
Group_131_4	007277	slc16a3	solute carrier family 16 member 3%2C transcript variant X1	chrLG19	6355321	6366695
Group_4611_0	007280	scpep1	serine carboxypeptidase 1	chrLG19	6419775	6427911
Group_2748_0	007281	copz2	coatomer protein complex%2C subunit zeta 2 [Source:ZFIN%3BAcc:ZDB-GENE-000406-5]	chrLG19	6601365	6616311
Group_688_1	007282	cbx1a	chromobox homolog 1a (HP1 beta homolog Drosophila) [Source:ZFIN%3BAcc:ZDB-GENE-030131-4945]	chrLG19	6634040	6638509
Group_40_25	007284	hoxa2b	homeobox A2b [Source:ZFIN%3BAcc:ZDB-GENE-990415-98]	chrLG19	6775210	6777608
Group_40_31	007289	hoxb8a	homeobox B8a [Source:ZFIN%3BAcc:ZDB-GENE-990415-108]	chrLG19	6871112	6874991
Group_7916_0	007292	hspb9	heat shock protein%2C alpha-crystallin-related%2C 9 [Source:ZFIN%3BAcc:ZDB-GENE-080214-6]	chrLG19	7089516	7090815
Group_143_14	007294	mpp2a	membrane protein%2C palmitoylated 2a (MAGUK p55 subfamily member 2) [Source:ZFIN%3BAcc:ZDB-GENE-071004-82]	chrLG19	7136481	7149121
Group_1222_2	007295	loc107396584		chrLG19	7155498	7167798
Group_1170_2	007296	si:dkey-283b1.7	si:dkey-283b1.7 [Source:ZFIN%3BAcc:ZDB-GENE-120215-126]	chrLG19	7185751	7193240
Group_544_0	007297	mitf	melanogenesis associated transcription factor [Source:HGNC Symbol%3BAcc:HGNC:7105]	chrLG19	7463335	7500137
Group_2714_0	007298	ppp4r2a	protein phosphatase 4%2C regulatory subunit 2a [Source:ZFIN%3BAcc:ZDB-GENE-030131-4922]	chrLG19	7528133	7532122
Group_81_6	007299	guca1b	guanylate cyclase activator 1B	chrLG19	7538964	7542785
Group_65_3	007301	syt2a	synaptotagmin IIa [Source:ZFIN%3BAcc:ZDB-GENE-060503-315]	chrLG19	7603437	7614207
Group_31_14	007302	kcnc3a	potassium voltage-gated channel%2C Shaw-related subfamily%2C member 3a [Source:ZFIN%3BAcc:ZDB-GENE-100901-1]	chrLG19	7050759	7079885
Group_4078_0	007303	rpl23	ribosomal protein L23	chrLG19	7195017	7196022
Group_3054_0	007306	eif4e3	eukaryotic translation initiation factor 4E family member 3 [Source:ZFIN%3BAcc:ZDB-GENE-040912-156]	chrLG19	7523191	7527006
Group_124_2	007310	nlgn1	neuroligin 1	chrLG19	8041467	8060873
Group_7649_0	007312	atat1	alpha tubulin acetyltransferase 1%2C transcript variant X1	chrLG19	8334536	8352108
Group_2665_0	007313	ctps1a	CTP synthase 1a [Source:ZFIN%3BAcc:ZDB-GENE-030131-808]	chrLG19	8500302	8510903
Group_432_3	007317	si:ch211-206a7.2	si:ch211-206a7.2 [Source:ZFIN%3BAcc:ZDB-GENE-060503-776]	chrLG19	8216808	8274762
Group_1218_4	007318	pdik1l	PDLIM1 interacting kinase 1 like	chrLG19	8298105	8303378
Group_3045_0	007319	tnfa	tumor necrosis factor a (TNF superfamily%2C member 2) [Source:ZFIN%3BAcc:ZDB-GENE-050317-1]	chrLG19	8313106	8313942
Group_86_6	007320	si:ch211-152p11.4	si:ch211-152p11.4 [Source:ZFIN%3BAcc:ZDB-GENE-060503-764]	chrLG19	8361333	8381734
Group_6968_0	007321	si:ch211-215a10.4	si:ch211-215a10.4 [Source:ZFIN%3BAcc:ZDB-GENE-030131-5518]	chrLG19	8383169	8393168
Group_502_1	007326	serinc2	serine incorporator 2 [Source:ZFIN%3BAcc:ZDB-GENE-041111-296]	chrLG19	9219920	9229692
Group_3_35	007327	bdkrb2	bradykinin receptor B2 [Source:HGNC Symbol%3BAcc:HGNC:1030]	chrLG19	9438788	9439792
Group_7178_0	007332	cln8	ceroid-lipofuscinosis%2C neuronal 8%2C transcript variant X2	chrLG19	9639828	9642346
Group_1094_2	007333	arhgef10	Rho guanine nucleotide exchange factor 10%2C transcript variant X1	chrLG19	9647759	9675378
Group_1126_3	007334	arid1b	AT-rich interaction domain 1B [Source:HGNC Symbol%3BAcc:HGNC:18040]	chrLG19	9707988	9853020
Group_204_1	007335	zdhhc14	zinc finger DHHC-type containing 14%2C transcript variant X1	chrLG19	9859823	9887727
Group_1060_0	007337	mfsd2aa	major facilitator superfamily domain containing 2aa [Source:ZFIN%3BAcc:ZDB-GENE-041114-166]	chrLG19	9933099	9939722
Group_284_5	007338	si:ch211-67f13.7	si:ch211-67f13.7 [Source:ZFIN%3BAcc:ZDB-GENE-090313-126]	chrLG19	9941575	9943456
Group_7767_0	007339	sync	syncoilin%2C intermediate filament protein%2C transcript variant X1	chrLG19	9970494	9972006
Group_6209_0	007340	zbtb8os	zinc finger and BTB domain containing 8 opposite strand	chrLG19	9975577	9978415
Group_2391_1	007342	tmem39b	transmembrane protein 39B [Source:ZFIN%3BAcc:ZDB-GENE-030131-6042]	chrLG19	9986290	9989416
Group_2695_1	007343	ccdc28b	coiled-coil domain containing 28B [Source:ZFIN%3BAcc:ZDB-GENE-060208-3]	chrLG19	9991363	9992624
Group_13_39	007344	klhl28	kelch like family member 28	chrLG19	10010978	10013776
Group_719_0	007345	mthfd1b	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1b [Source:ZFIN%3BAcc:ZDB-GENE-020905-4]	chrLG19	10022915	10029467
Group_7509_0	007346	si:dkey-248g15.2	si:dkey-248g15.2 [Source:ZFIN%3BAcc:ZDB-GENE-131127-338]	chrLG19	10043626	10050757
Group_91_11	007347	plcb2	phospholipase C beta 2	chrLG19	10059666	10074238
Group_7012_0	007348	zfyve19	zinc finger FYVE-type containing 19	chrLG19	10108615	10112757
Group_3758_1	007349	loc107392473		chrLG19	10158064	10163699
Group_536_4	007350	loc107374467		chrLG19	9131744	9134659
Group_338_2	007357	cd109	CD109 molecule	chrLG19	9474862	9484040
Group_7967_1	007358	zgc:193593	zgc:193593 [Source:ZFIN%3BAcc:ZDB-GENE-080723-21]	chrLG19	9504006	9507045
Group_1046_1	007362	nt5c1ab	5'-nucleotidase%2C cytosolic IAb [Source:ZFIN%3BAcc:ZDB-GENE-131120-153]	chrLG19	9913527	9916040
Group_2004_1	007365	rbbp4	retinoblastoma binding protein 4 [Source:ZFIN%3BAcc:ZDB-GENE-030131-445]	chrLG19	9971587	9974838
Group_2993_1	007366	fam179b	family with sequence similarity 179 member B	chrLG19	9994439	10004312
Group_7378_0	007367	c14orf28	chromosome 14 open reading frame 28 [Source:HGNC Symbol%3BAcc:HGNC:19834]	chrLG19	10018166	10020969
Group_16_17	007368	pak6	p21 protein (Cdc42/Rac)-activated kinase 6%2C transcript variant X1	chrLG19	10089274	10095209
Group_7789_0	007369	bub1bb	BUB1 mitotic checkpoint serine/threonine kinase Bb [Source:ZFIN%3BAcc:ZDB-GENE-030829-51]	chrLG19	10105326	10107744
Group_939_1	007370	ppp1r14d	protein phosphatase 1 regulatory inhibitor subunit 14D	chrLG19	10112737	10118857
Group_7008_0	007371	srp14	signal recognition particle 14kDa	chrLG19	10163676	10166281
Group_6724_0	007373	loc107396944		chrLG19	9141332	9142117
Group_3538_0	007374	loc107392487		chrLG19	10056890	10057555
Group_1352_0	007377	stard10	StAR related lipid transfer domain containing 10	chrLG18	24133217	24193236
Group_3189_0	007382	ppp1r1b	protein phosphatase 1%2C regulatory (inhibitor) subunit 1B [Source:ZFIN%3BAcc:ZDB-GENE-120126-1]	chrLG10	15170730	15178697
Group_2651_0	007383	aldh18a1	aldehyde dehydrogenase 18 family%2C member A1 [Source:ZFIN%3BAcc:ZDB-GENE-030131-5602]	chrLG10	15155014	15162158
Group_6742_0	007384	zdhhc6	zinc finger DHHC-type containing 6%2C transcript variant X1	chrLG10	14864117	14868036
Group_2320_1	007386	vcl	vinculin [Source:HGNC Symbol%3BAcc:HGNC:12665]	chrLG10	14793789	14816138
Group_695_0	007388	samd8	sterile alpha motif domain containing 8	chrLG10	14621699	14625733
Group_2705_0	007390	zcchc24	zinc finger CCHC-type containing 24	chrLG10	14334039	14348746
Group_2524_0	007392	cabz01074994.1	unknown	chrLG10	14073293	14075832
Group_210_1	007393	neurod2	neurogenic differentiation 2 [Source:ZFIN%3BAcc:ZDB-GENE-010608-3]	chrLG10	15184948	15186012
Group_4846_1	007394	pnmt	phenylethanolamine N-methyltransferase	chrLG10	15167329	15168792
Group_220_4	007395	tcf7l2	transcription factor 7 like 2%2C transcript variant X1	chrLG10	15007574	15091049
Group_5327_0	007396	vti1a	vesicle transport through interaction with t-SNAREs 1A%2C transcript variant X1	chrLG10	14869352	14977995
Group_22_45	007397	loc107387566		chrLG10	14849906	14857225
Group_1840_0	007401	comtd1	catechol-O-methyltransferase domain containing 1	chrLG10	14614524	14618178
Group_1142_1	007402	znf503	zinc finger protein 503 [Source:HGNC Symbol%3BAcc:HGNC:23589]	chrLG10	14586232	14588401
Group_2479_0	007404	dlg5b.1	discs%2C large homolog 5b (Drosophila)%2C tandem duplicate 1 [Source:ZFIN%3BAcc:ZDB-GENE-120206-4]	chrLG10	14360698	14385307
Group_164_0	007405	anxa11b	annexin A11b [Source:ZFIN%3BAcc:ZDB-GENE-030707-5]	chrLG10	14352784	14356420
Group_130_1	007406	ppifb	peptidylprolyl isomerase Fb [Source:ZFIN%3BAcc:ZDB-GENE-051030-126]	chrLG10	14330460	14332719
Group_1037_0	007407	zmiz1	zinc finger MIZ-type containing 1%2C transcript variant X1	chrLG10	14295639	14322899
