OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end	p.x	dN.x	dS.x	pN.x	pS.x	DoS.x	p.y	dN.y	dS.y	pN.y	pS.y	DoS.y	deltaDoSP	deltaDoSQ	dNdSP	pNpSP	deltaDoS	deltaDoSQuantile
Group_2119_0	20602	ptpn23a	protein tyrosine phosphatase%2C non-receptor type 23%2C a [Source:ZFIN%3BAcc:ZDB-GENE-100921-24]	chr3	39314294	39330552	0.33670998618186	37	46	7	15	0.127601314348302	0.579474747723843	40	55	7	7	-0.0789473684210527	0.289223134673963	1	0.856684421219169	0.45914240465409	0.206548682769355	0.741067553883987
Group_2119_1	31265	pdcd6ip	programmed cell death 6 interacting protein%2C transcript variant X1	chr8	15540746	15558913	0.0412792328033305	15	23	1	12	0.317813765182186	0.242482684438944	16	28	1	8	0.252525252525253	0.732824654695543	1	0.951147815880826	1	0.065288512656933	0.514537827281933
Group_212_12	6558	chrm3b	cholinergic receptor%2C muscarinic 3b [Source:ZFIN%3BAcc:ZDB-GENE-090410-5]	chr16	2969270	3041496	0.266830870279146	8	18	2	1	-0.358974358974359	0.220032840722496	7	19	2	1	-0.397435897435897	0.99258331431127	1	1	1	0.038461538461538	0.466078403008824
Group_212_4	4786	si:ch73-151m17.5	si:ch73-151m17.5 [Source:ZFIN%3BAcc:ZDB-GENE-131121-43]	chr4	9361271	9363211	0.653936472623903	14	12	2	4	0.205128205128205	0.711194256244312	14	12	4	6	0.138461538461538	0.841256328764899	1	1	1	0.066666666666667	0.516996962245046
Group_212_5	17249	chrm2b	muscarinic receptor 4 subtype  [Source:RefSeq peptide%3BAcc:NP_001266433]	chr4	19504469	19510117	0.193027325346615	6	9	6	2	-0.35	0.454545454545455	9	12	1	0	-0.571428571428571	0.0865211655307492	1	1	1	0.221428571428571	0.759149428612759
Group_212_7	3502	hrh1	histamine receptor H1	chr14	25350571	25352142	0.12280701754386	5	12	2	0	-0.705882352941176	0.621385479509049	5	13	2	3	-0.122222222222222	0.443057932816126	1	1	0.545971722676559	-0.583660130718954	0.0146101547808477
Group_2123_0	13325	phf20a	PHD finger protein 20%2C a [Source:ZFIN%3BAcc:ZDB-GENE-070912-270]	chr14	3745093	3761734	0.377559377559377	13	19	4	2	-0.260416666666667	0.633961897119792	14	21	3	2	-0.2	0.972817680678666	1	0.999999999999999	1	-0.060416666666667	0.287863445682048
Group_2124_1	23332	adipor2	adiponectin receptor 2 [Source:ZFIN%3BAcc:ZDB-GENE-041210-60]	chr2	18143786	18176671	1	3	4	2	3	0.0285714285714285	1	4	4	1	2	0.166666666666667	0.888627316599967	1	1	1	-0.138095238095238	0.192246492116303
Group_2125_0	30519	strip1	striatin interacting protein 1	chr14	11525447	11541082	0.422084623323013	2	14	1	2	-0.208333333333333	1	3	17	1	4	-0.05	0.951309680063929	1	0.999999999999999	1	-0.158333333333333	0.170837552437437
Group_2127_1	30455	rc3h2	ring finger and CCCH-type domains 2 [Source:ZFIN%3BAcc:ZDB-GENE-060503-694]	chr8	37442978	37462259	1	22	26	2	3	0.0583333333333333	1	26	27	2	2	-0.00943396226415094	0.938733450458967	1	0.900968235400274	1	0.0677672955974842	0.518732822219008
Group_2128_0	5866	mgrn1b	mahogunin%2C ring finger 1b [Source:ZFIN%3BAcc:ZDB-GENE-110401-3]	chr3	3514691	3518576	0.569573443412453	3	11	2	3	-0.185714285714286	0.263157894736842	4	14	1	0	-0.777777777777778	0.279704542090672	1	1	1	0.592063492063492	0.963836250542456
Group_2128_1	29462	si:dkey-49c17.3	si:dkey-49c17.3 [Source:ZFIN%3BAcc:ZDB-GENE-130531-49]	chr16	31462780	31489246	0.621385479509049	6	11	1	5	0.186274509803922	1	8	14	3	4	-0.0649350649350649	0.782174460432358	1	1	0.676487160258036	0.251209574738987	0.79299869810502
Group_213_0	5591	fam83fb	family with sequence similarity 83%2C member Fb [Source:ZFIN%3BAcc:ZDB-GENE-041114-194]	chr8	6494155	6501465	0.421680655273536	17	11	3	5	0.232142857142857	0.0896805896805896	17	13	1	6	0.423809523809524	0.742445357466242	1	0.963315192719989	0.667829275038859	-0.191666666666667	0.142051207869232
Group_213_10	20094	fam83a	family with sequence similarity 83 member A%2C transcript variant X1	chr3	29955181	29957604	0.263000353990608	25	16	3	5	0.234756097560976	0.386977196770689	27	19	2	4	0.253623188405797	0.906301046941148	1	1	1	-0.018867090844821	0.35512801967308
Group_213_11	6964	fam83d	family with sequence similarity 83 member D	chr14	5097740	5120457	0.057830012496794	39	24	6	12	0.285714285714286	0.476208931067936	47	30	4	5	0.165945165945166	0.208085185747514	1	0.999999999999999	0.887948574405603	0.11976911976912	0.610154780847678
Group_213_2	1625	fam83g	family with sequence similarity 83 member G%2C transcript variant X1	chr6	40061617	40098888	0.220267380329569	70	48	15	5	-0.156779661016949	0.128668495224439	80	55	10	2	-0.240740740740741	0.369505841379168	1	0.999999999999999	0.912083834577537	0.083961079723792	0.550267611745986
Group_213_3	18080	si:dkeyp-9d4.4	si:dkeyp-9d4.4 [Source:ZFIN%3BAcc:ZDB-GENE-121214-254]	chr15	16716798	16726856	0.21723381763201	18	19	4	11	0.21981981981982	0.355438093703346	20	18	5	9	0.169172932330827	0.931137831071587	1	0.909276865749282	0.900806702942268	0.050646887488993	0.486619412700709
Group_213_4	29980	fam83e	family with sequence similarity 83%2C member E [Source:ZFIN%3BAcc:ZDB-GENE-141215-21]	chr14	26456311	26473936	0.522048364153627	22	14	2	0	-0.388888888888889	1	21	15	3	2	-0.0166666666666666	0.542480891419385	1	1	0.894756842188748	-0.372222222222222	0.054534934181976
Group_213_5	21859	fam83hb	family with sequence similarity 83%2C member Hb [Source:ZFIN%3BAcc:ZDB-GENE-030131-6729]	chr1	43956922	43967022	0.596816976127321	6	18	2	3	-0.15	0.548458498023715	5	16	2	2	-0.261904761904762	0.990248297151789	1	1	1	0.111904761904762	0.59467669607985
Group_213_6	1877	loc107375387		chr6	4422106	4452873	0.685379947539579	74	65	14	15	0.0496154800297693	0.0105507721768645	80	70	26	7	-0.254545454545455	0.0979561968211756	1	1	0.0251274298949948	0.304160934575224	0.839143642412845
Group_213_7	27649	fam83b	family with sequence similarity 83%2C member B [Source:ZFIN%3BAcc:ZDB-GENE-030131-7066]	chr6	14876731	14882293	0.792065586943458	23	15	13	11	0.0635964912280702	0.137769655191841	35	19	3	6	0.314814814814815	0.0136722014973914	0.76567357659235	0.841274770847556	0.499392578641307	-0.251218323586745	0.103428323448575
Group_213_8	28140	loc107382415		chr11	10225251	10230085	0.790641758851257	53	36	9	7	0.0330056179775281	0.476955938174705	57	35	4	5	0.17512077294686	0.505060170687095	1	0.857801249382813	0.880669827312705	-0.142115154969332	0.188630117170548
Group_213_9	22842	fam83c	family with sequence similarity 83%2C member C [Source:ZFIN%3BAcc:ZDB-GENE-120201-3]	chr14	43163832	43197997	0.464285714285714	1	5	1	1	-0.333333333333333	1	1	5	1	2	-0.166666666666667	0.964575184010943	1	1	1	-0.166666666666666	0.165919282511211
Group_2134_0	4772	apc2	adenomatosis polyposis coli 2	chr17	31388185	31414281	0.83592023496434	40	80	10	24	0.0392156862745098	0.0210178676515639	41	90	17	14	-0.235409997537552	0.183306752526386	1	0.834103415868611	0.067880139159438	0.274625683812062	0.812382467814263
Group_2134_1	10455	apc	adenomatous polyposis coli%2C transcript variant X1	chr8	13545150	13583157	0.633600702617741	26	53	7	19	0.0598831548198637	0.482371648801005	29	53	7	19	0.0844277673545966	0.989150216749344	1	0.871243320696462	1	-0.0245446125347329	0.344568204831477
Group_2135_0	20284	esco1	establishment of sister chromatid cohesion N-acetyltransferase 1 [Source:ZFIN%3BAcc:ZDB-GENE-130530-818]	chr10	17535297	17550140	0.0320541498323299	114	67	33	36	0.151573384578429	1	137	83	22	13	-0.00584415584415587	0.000790917372697298	0.206824892960344	0.965966914605087	0.213796141271819	0.157417540422585	0.665702300014466
Group_2135_1	26327	esco2	establishment of sister chromatid cohesion N-acetyltransferase 2%2C transcript variant X1	chr1	49734882	49740196	0.15203517642542	19	13	3	7	0.29375	0.341649341649342	19	16	1	4	0.342857142857143	0.555769378270204	1	0.862538864247469	1	-0.049107142857143	0.303196875452047
Group_2136_0	4792	gpia	glucose-6-phosphate isomerase a [Source:ZFIN%3BAcc:ZDB-GENE-020513-2]	chr4	9655431	9669873	0.625695860203869	6	12	1	6	0.19047619047619	1	5	15	2	5	-0.0357142857142857	0.855983912041322	1	0.835717523869303	1	0.226190476190476	0.764790973528135
Group_2137_1	4807	mdkb	midkine b [Source:ZFIN%3BAcc:ZDB-GENE-010131-6]	chr4	9377145	9379270	1	3	2	1	0	-0.4	1	4	2	1	0	-0.333333333333333	NA	NA	1	NA	-0.066666666666667	0.279328800810068
Group_214_2	17112	ilkap	ILK associated serine/threonine phosphatase	chr7	37153348	37159554	0.102564102564103	4	2	1	6	0.523809523809524	0.58041958041958	5	5	1	3	0.25	0.500553708337781	1	0.896471479235456	1	0.273809523809524	0.811369882829452
Group_214_8	18139	ppm1nb	protein phosphatase%2C Mg2+/Mn2+ dependent%2C 1Nb (putative) [Source:ZFIN%3BAcc:ZDB-GENE-071004-34]	chr15	16062723	16067518	0.58041958041958	5	5	1	3	0.25	0.461538461538462	5	6	2	0	-0.545454545454545	0.335060960972952	1	1	0.386476230771233	0.795454545454545	0.992911905106321
Group_2141_2	7013	pglyrp2	peptidoglycan recognition protein 2%2C transcript variant X1	chr6	61972593	61978708	0.223188405797101	10	9	2	7	0.304093567251462	0.432799389778795	11	7	4	6	0.211111111111111	0.79128201836794	1	0.850554064272237	0.735242989281927	0.092982456140351	0.562852596557211
Group_2143_1	12112	esrp1	epithelial splicing regulatory protein 1%2C transcript variant X1	chr3	52719956	52731060	1	7	27	2	8	0.00588235294117645	0.126161583967537	7	37	3	4	-0.269480519480519	0.45851985757276	1	0.813062431573118	0.633250500758909	0.275362872421695	0.812961087805584
Group_2145_2	17245	dennd5b	DENN domain containing 5B [Source:HGNC Symbol%3BAcc:HGNC:28338]	chr4	19671912	19686277	0.786761686465884	17	26	7	13	0.0453488372093023	0.748806941225751	22	31	4	8	0.0817610062893082	0.382802650591809	1	1	1	-0.0364121690800059	0.324171850137422
Group_2146_0	15250	usp16	ubiquitin specific peptidase 16%2C transcript variant X1	chr7	24649293	24661784	1	29	23	9	6	-0.0423076923076923	1	36	25	7	5	0.00683060109289613	0.819961014054985	1	0.875145480441406	1	-0.0491382934005884	0.303052220454217
Group_215_0	14833	akap13	A-kinase anchoring protein 13%2C transcript variant X1	chr11	45957670	46113212	0.664940059707858	56	46	13	14	0.0675381263616558	0.0743033485552823	63	55	5	13	0.256120527306968	0.201436909248301	1	0.929248070111738	0.291004313845914	-0.188582400945312	0.145233617821496
Group_215_10	1779	arhgef28	Rho guanine nucleotide exchange factor 28%2C transcript variant X1	chr19	33091477	33164377	0.318028173708588	47	61	11	23	0.111655773420479	1	52	69	6	8	0.00118063754427394	0.0255276012038828	0.9183183099746	0.999999999999999	0.719105717500572	0.110475135876205	0.592072906118906
Group_215_11	26999	arhgef28	Rho guanine nucleotide exchange factor (GEF) 28 [Source:ZFIN%3BAcc:ZDB-GENE-060531-28]	chr8	23672945	23720529	1	43	45	10	11	0.0124458874458875	0.768405151436979	46	52	5	8	0.0847723704866562	0.435376622702439	1	0.908141076828844	0.867185595342325	-0.0723264830407687	0.270360190944597
Group_215_4	11737	arhgef11	Rho guanine nucleotide exchange factor 11%2C transcript variant X1	chr1	24317814	24353667	0.451641856236209	38	42	7	13	0.125	0.784992904320626	36	46	8	8	-0.0609756097560976	0.688524282173716	1	0.762772289315958	0.570750388058174	0.185975609756098	0.709532764357009
Group_215_7	29616	arhgef12	Rho guanine nucleotide exchange factor 12 [Source:HGNC Symbol%3BAcc:HGNC:14193]	chr15	34580559	34610019	0.168028494126291	51	34	6	9	0.2	1	54	37	5	3	-0.0315934065934066	0.347859533398743	1	1	0.554766057904855	0.231593406593407	0.771589758426154
Group_215_9	16556	arhgef18b	rho/rac guanine nucleotide exchange factor (GEF) 18b [Source:ZFIN%3BAcc:ZDB-GENE-070705-462]	chr17	12041848	12096781	1	12	32	4	12	0.0227272727272727	1	15	33	2	4	-0.0208333333333333	0.194088785451191	1	0.849843559377951	1	0.043560606060606	0.473745117893823
Group_2150_0	6781	plekhg5	pleckstrin homology and RhoGEF domain containing G5%2C transcript variant X1	chr13	4801397	4873847	0.241398038419872	41	41	4	9	0.192307692307692	0.522267160897988	41	39	4	7	0.148863636363636	0.975285338016859	1	0.998451919796923	1	0.043444055944056	0.473600462895993
Group_2150_1	15790	plekhg6	pleckstrin homology and RhoGEF domain containing G6	chr18	40270705	40303549	1	52	45	6	6	0.0360824742268041	0.808564100782752	58	46	12	8	-0.0423076923076923	0.644695401082851	1	0.868334837118016	0.853999740075748	0.0783901665344964	0.539129176913062
Group_2153_0	7477	pcmtd2	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2 [Source:HGNC Symbol%3BAcc:HGNC:15882]	chr13	47780689	47783101	1	8	8	1	0	-0.5	0.473684210526316	8	9	2	0	-0.529411764705882	NA	NA	1	NA	0.029411764705882	0.448430493273543
Group_2153_1	11089	pcmtd1	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1%2C transcript variant X6	chr16	34848826	34879092	0.210526315789474	7	10	2	0	-0.588235294117647	1	7	14	1	3	0.0833333333333333	0.355782137409192	1	0.872732812876267	0.386476230771233	-0.67156862745098	0.00650947490235788
Group_2154_0	7986	tecpr1b	tectonin beta-propeller repeat containing 1b [Source:ZFIN%3BAcc:ZDB-GENE-100812-12]	chr6	10581584	10605386	0.382587068133612	16	21	5	12	0.138314785373609	1	21	30	3	5	0.0367647058823529	0.142537461319031	1	1	1	0.101550079491256	0.57890930131636
Group_2155_0	17221	emilin3	elastin microfibril interfacer 3	chr13	27678354	27696607	0.680749344545784	13	18	2	5	0.133640552995392	0.686756151303459	13	20	2	6	0.143939393939394	0.993866020352504	1	1	1	-0.010298840944002	0.369448864458267
Group_2155_2	28218	emilin3a	elastin microfibril interfacer 3a [Source:ZFIN%3BAcc:ZDB-GENE-080612-2]	chr13	36691701	36695609	1	19	15	11	10	0.0350140056022409	1	22	18	7	5	-0.0333333333333333	0.396894816460344	1	1	1	0.0683473389355742	0.521481267177781
Group_2156_0	17186	pkd2	polycystin-2  [Source:RefSeq peptide%3BAcc:NP_001129990]	chr4	42634705	42646137	0.605263157894737	29	26	1	2	0.193939393939394	1	27	25	4	3	-0.0521978021978021	0.555432471469359	1	1	1	0.246137196137196	0.785910603211341
Group_2156_1	5289	pkd2l1	polycystin 2 like 1%2C transient receptor potential cation channel	chr4	2327332	2352015	1	4	12	1	2	-0.0833333333333333	0.268774703557312	6	14	2	1	-0.366666666666667	0.838136372911025	1	1	1	0.283333333333334	0.820193837697092
Group_216_1	31682	anpep	alanyl aminopeptidase%2C membrane [Source:HGNC Symbol%3BAcc:HGNC:500]	chr4	8914664	8938989	0.751642428201968	16	17	8	6	-0.0865800865800865	1	20	23	7	7	-0.0348837209302326	0.911938770592305	1	1	1	-0.0516963656498539	0.299146535512802
Group_216_3	17301	si:ch211-149p5.1	si:ch211-149p5.1 [Source:ZFIN%3BAcc:ZDB-GENE-070705-41]	chr2	5611878	5761936	0.675816357555488	7	12	2	6	0.118421052631579	1	6	11	1	4	0.152941176470588	0.950930980860196	1	1	1	-0.034520123839009	0.327064950094026
Group_216_4	15740	enpep	glutamyl aminopeptidase	chr18	36912880	36923209	1	12	21	5	10	0.0303030303030303	1	13	26	3	5	-0.0416666666666667	0.435429715597659	1	0.983484628694365	1	0.071969696969697	0.52885867206712
Group_216_6	28517	lnpep	leucyl/cystinyl aminopeptidase	chr19	19266223	19278386	0.765929736551913	21	18	9	6	-0.0615384615384615	0.7105393369619	22	20	5	3	-0.101190476190476	0.547743008628199	1	1	1	0.0396520146520145	0.467090987993635
Group_216_7	13368	erap1b	endoplasmic reticulum aminopeptidase 1b [Source:ZFIN%3BAcc:ZDB-GENE-040426-934]	chr19	34702553	34713015	0.0324160459076252	23	18	3	11	0.346689895470383	0.0412122295726802	24	19	2	9	0.376321353065539	0.932037951056954	1	1	0.999999999999999	-0.029631457595156	0.335310284970346
Group_216_9	20979	anpepa	alanyl (membrane) aminopeptidase a [Source:ZFIN%3BAcc:ZDB-GENE-030131-4781]	chr4	4008548	4035391	0.351142006072808	27	40	3	10	0.172215843857635	0.739199554255471	27	45	3	7	0.075	0.849715812668227	1	0.869643460255905	1	0.097215843857635	0.571676551424852
Group_2160_1	11752	zranb1b	zinc finger%2C RAN-binding domain containing 1b [Source:ZFIN%3BAcc:ZDB-GENE-061110-94]	chr6	22674528	22688358	0.065359477124183	3	13	2	0	-0.8125	0.490196078431373	4	12	1	1	-0.25	0.678538649913011	1	1	1	-0.5625	0.0175032547374512
Group_2161_2	29610	si:ch211-176g13.8	si:ch211-176g13.8 [Source:ZFIN%3BAcc:ZDB-GENE-091204-303]	chr15	34893930	34923553	0.240422065495679	23	34	1	7	0.278508771929825	1	25	40	1	1	-0.115384615384615	0.168842910003939	1	0.978138621067461	0.843324894877012	0.39389338731444	0.897439606538406
Group_2164_1	18855	susd6	sushi domain containing 6 [Source:HGNC Symbol%3BAcc:HGNC:19956]	chr16	50446386	50451793	0.3561872909699	10	11	1	4	0.276190476190476	1	9	13	2	3	0.00909090909090909	0.878632325842779	1	0.892040024123976	1	0.267099567099567	0.806306957905396
Group_2165_1	30356	cit	citron rho-interacting serine/threonine kinase%2C transcript variant X1	chr14	18198540	18241299	0.307789091241202	20	34	2	9	0.188552188552189	1	21	37	4	6	-0.0379310344827586	0.717098496216135	1	0.999999999999999	0.534096830054536	0.226483223034948	0.765080283523796
Group_2166_0	15010	ikbke	inhibitor of kappa light polypeptide gene enhancer in B-cells%2C kinase epsilon%2C transcript variant X1	chr14	16431083	16442621	0.168582375478927	13	10	1	5	0.398550724637681	0.642401021711367	14	11	2	3	0.16	0.825114274480535	1	1	0.852911416641989	0.238550724637681	0.779690438304643
Group_2167_0	20989	chka	choline kinase alpha [Source:ZFIN%3BAcc:ZDB-GENE-050208-149]	chr4	4042377	4073555	1	9	9	2	2	0	0.596273291925466	10	10	1	3	0.25	0.907173377116486	1	1	1	-0.25	0.105598148416028
Group_2169_0	24871	kazna	kazrin%2C periplakin interacting protein a [Source:ZFIN%3BAcc:ZDB-GENE-081105-97]	chr13	13440664	13691041	0.704220661788324	7	21	4	8	-0.0833333333333333	0.404060348083119	7	20	1	9	0.159259259259259	0.621700508019334	1	1	0.429811288947913	-0.242592592592592	0.109069868363952
Group_217_0	18852	sipa1l1	signal induced proliferation associated 1 like 1 [Source:HGNC Symbol%3BAcc:HGNC:20284]	chr16	50382061	50397487	0.566347639116827	26	26	6	9	0.1	0.326987112645693	28	32	3	8	0.193939393939394	0.650574502495561	1	0.870909562125038	0.797381573400591	-0.093939393939394	0.241284536380732
Group_217_1	12158	sipa1l2	signal-induced proliferation-associated 1 like 2%2C transcript variant X1	chr6	1947274	2124017	0.787683642429033	20	61	6	16	-0.0258136924803591	0.760285027528443	23	74	5	12	-0.0570042449969679	0.666228816327212	1	0.999999999999999	1	0.0311905525166088	0.450889628236656
Group_217_11	29322	sipa1l1	signal-induced proliferation-associated 1 like 1 [Source:ZFIN%3BAcc:ZDB-GENE-030131-9909]	chr1	53694648	53759831	0.0371467459128009	14	20	1	12	0.334841628959276	0.296534921425322	13	25	2	11	0.188259109311741	0.847676104164374	1	0.714579110226097	1	0.146582519647535	0.649211630261826
Group_217_3	19474	sipa1l3	signal-induced proliferation-associated 1 like 3%2C transcript variant X2	chr7	22991878	23011853	0.748446176878898	10	37	5	14	-0.0503919372900336	0.0547437095284708	13	44	5	4	-0.327485380116959	0.0876419435170285	1	0.999999999999999	0.277570394626963	0.277093442826925	0.814262982786055
Group_217_4	13274	sipa1	signal-induced proliferation-associated 1 [Source:HGNC Symbol%3BAcc:HGNC:10885]	chr15	13910072	13926507	0.497921487840877	11	22	3	12	0.133333333333333	1	16	24	6	10	0.025	0.661950928946229	1	0.731106811252709	0.49850501549688	0.108333333333333	0.589324461160133
Group_217_6	13128	si:ch1073-90m23.1	si:ch1073-90m23.1 [Source:ZFIN%3BAcc:ZDB-GENE-141212-231]	chr3	47422523	47433028	1	9	13	1	2	0.0757575757575758	1	10	14	2	2	-0.0833333333333333	0.968433382908036	1	1	1	0.159090909090909	0.667872124981918
Group_217_8	1869	si:dkey-166d12.2	si:dkey-166d12.2 [Source:ZFIN%3BAcc:ZDB-GENE-131119-39]	chr14	38167422	38344102	0.6655248133509	6	11	2	8	0.152941176470588	1	7	18	1	2	-0.0533333333333333	0.128060037616777	1	0.871380887258236	1	0.206274509803921	0.740633588890496
Group_2170_0	27393	ireb2	iron responsive element binding protein 2	chr9	46089896	46153889	0.730849455020289	10	25	3	11	0.0714285714285714	0.0773780097920918	13	32	6	4	-0.311111111111111	0.158487245027468	1	1	0.134480980143816	0.382539682539682	0.891942716620859
Group_2172_0	10551	ccni2	cyclin I family member 2	chr15	23005880	23013944	1	6	13	1	2	-0.0175438596491228	0.380952380952381	7	13	1	0	-0.65	0.561115400457473	1	1	1	0.632456140350877	0.969188485462173
Group_2174_1	19498	gfm1	G elongation factor%2C mitochondrial 1	chr7	23313148	23324339	0.591643798793763	27	24	8	11	0.108359133126935	0.359192838906149	27	28	1	4	0.290909090909091	0.0402258795076544	1	0.840098699177411	0.697031003289897	-0.182549957782156	0.150441197743382
