OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end
Group_494_1	018710	kat7a	K(lysine) acetyltransferase 7a [Source:ZFIN%3BAcc:ZDB-GENE-060929-168]	chr11	27315727	27322162
Group_2175_0	001075	nova1	NOVA alternative splicing regulator 1 [Source:HGNC Symbol%3BAcc:HGNC:7886]	chr7	39770955	39837233
Group_3261_0	001077	ckap5	cytoskeleton associated protein 5%2C transcript variant X1	chr4	9027204	9063058
Group_759_3	001081	si:dkey-219c3.2	si:dkey-219c3.2 [Source:ZFIN%3BAcc:ZDB-GENE-090313-238]	chr4	9627813	9641178
Group_7617_0	001082	bet1l	Bet1 golgi vesicular membrane trafficking protein like%2C transcript variant X1	chr9	43556357	43562652
Group_211_0	001085	hnrnpabb	heterogeneous nuclear ribonucleoprotein A/Bb [Source:ZFIN%3BAcc:ZDB-GENE-040426-2516]	chr2	66696095	66697961
Group_8_52	001086	si:dkeyp-44a8.4	si:dkeyp-44a8.4 [Source:ZFIN%3BAcc:ZDB-GENE-070705-543]	chr2	66713009	66918923
Group_1171_0	001090	larp4aa	La ribonucleoprotein domain family%2C member 4Aa [Source:ZFIN%3BAcc:ZDB-GENE-090313-50]	chr13	25853581	25864284
Group_1902_1	001094	loc107397113		chr2	75568996	75591257
Group_2936_1	001099	brd8	bromodomain containing 8 [Source:ZFIN%3BAcc:ZDB-GENE-030722-10]	chr2	76843869	76853717
Group_8043_0	001103	csgr13h15orf39	chromosome sgr13 open reading frame%2C human C15orf39	chr4	24932196	24939182
Group_174_9	001107	arvcfa	armadillo repeat gene deleted in velocardiofacial syndrome a [Source:ZFIN%3BAcc:ZDB-GENE-091113-43]	chr8	34662000	34701574
Group_8297_0	001110	cox14	COX14 cytochrome c oxidase assembly factor [Source:ZFIN%3BAcc:ZDB-GENE-060503-626]	chr14	21132697	21132853
Group_378_11	001113	crispld2	cysteine rich secretory protein LCCL domain containing 2	chr11	17851312	17877969
Group_179_4	001114	mtmr10	myotubularin related protein 10	chr11	17675870	17703872
Group_41_24	001116	fo704715.1	unknown	chr2	7013481	7073120
Group_1512_1	001117	lin7a	lin-7 homolog A%2C crumbs cell polarity complex component	chr2	6538705	6563622
Group_4668_0	001118	poln	DNA polymerase nu [Source:HGNC Symbol%3BAcc:HGNC:18870]	chr1	31069083	31164047
Group_147_14	001122	ppp4cb	protein phosphatase 4%2C catalytic subunit b [Source:ZFIN%3BAcc:ZDB-GENE-080219-32]	chr18	6095591	6103353
Group_8264_0	001123	polr1d	polymerase (RNA) I polypeptide D [Source:ZFIN%3BAcc:ZDB-GENE-040930-4]	chr1	38489132	38513786
Group_422_2	001126	znf385d	zinc finger protein 385D [Source:ZFIN%3BAcc:ZDB-GENE-130201-2]	chr3	37758492	37848996
Group_328_3	001127	fkbp14	FK506 binding protein 14 [Source:HGNC Symbol%3BAcc:HGNC:18625]	chr5	11448238	11454391
Group_7710_0	001128	sb:cb649	sb:cb649 [Source:ZFIN%3BAcc:ZDB-GENE-030804-15]	chr5	11443317	11446148
Group_2176_0	001129	fam126a	family with sequence similarity 126 member A%2C transcript variant X2	chr5	11175159	11197765
Group_308_6	001130	rapgef5a	Rap guanine nucleotide exchange factor (GEF) 5a [Source:ZFIN%3BAcc:ZDB-GENE-030131-7681]	chr5	11048717	11168694
Group_6540_0	001133	usf3	upstream transcription factor family member 3	chr10	14161883	14170154
Group_5330_0	001134	spice1	spindle and centriole associated protein 1%2C transcript variant X1	chr10	14098642	14105011
Group_127_10	001135	atp8a2	ATPase phospholipid transporting 8A2	chr10	14033091	14091935
Group_5144_0	001136	opa1	OPA1%2C mitochondrial dynamin like GTPase%2C transcript variant X1	chr10	13893109	13930957
Group_0_180	001140	loc107397360		chr7	40518378	40547065
Group_7_13	001141	pcdh11	protocadherin 11 [Source:ZFIN%3BAcc:ZDB-GENE-140106-21]	chr2	59374754	59639452
Group_7027_0	001142	polr2gl	polymerase (RNA) II (DNA directed) polypeptide G-like [Source:ZFIN%3BAcc:ZDB-GENE-030131-2808]	chr2	59970074	59982007
Group_810_2	001143	kif26bb	kinesin family member 26Bb [Source:ZFIN%3BAcc:ZDB-GENE-041001-188]	chr1	72038725	72092742
Group_2227_1	001147	unkl	unkempt family like zinc finger%2C transcript variant X1	chr3	3698726	3721759
Group_108_20	001150	pde4a	phosphodiesterase 4A%2C transcript variant X1	chr3	3263693	3279738
Group_3354_1	001155	kiaa1024	KIAA1024 ortholog	chr14	17880508	17885117
Group_7837_0	001156	si:ch211-195b21.5	si:ch211-195b21.5 [Source:ZFIN%3BAcc:ZDB-GENE-030131-954]	chr6	7228083	7245966
Group_1962_1	001158	agrn	agrin%2C transcript variant X1	chr13	37227935	37459819
Group_780_1	001160	si:ch211-261n11.3	si:ch211-261n11.3 [Source:ZFIN%3BAcc:ZDB-GENE-081104-201]	chr13	37091507	37107285
Group_3239_1	001161	ralgapb	Ral GTPase activating protein non-catalytic beta subunit%2C transcript variant X1	chr13	36976978	37016943
Group_4309_0	001166	csf2rb	colony stimulating factor 2 receptor%2C beta%2C low-affinity (granulocyte-macrophage) [Source:ZFIN%3BAcc:ZDB-GENE-080115-1]	chr6	56171825	56214526
Group_449_5	001168	mef2b	myocyte enhancer factor 2b [Source:ZFIN%3BAcc:ZDB-GENE-050208-357]	chr17	3888815	3910533
Group_102_9	001170	spna2	spectrin alpha 2 [Source:ZFIN%3BAcc:ZDB-GENE-051113-60]	chr8	12827476	12855000
Group_66_7	001174	slit2	slit homolog 2 (Drosophila) [Source:ZFIN%3BAcc:ZDB-GENE-010306-3]	chr10	34733991	34849337
Group_103_12-Group_103_13	001179	hcn4	hyperpolarization activated cyclic nucleotide gated potassium channel 4	chr11	1039510	1125066
Group_3559_0	001183	arfgef3	ARFGEF family member 3	chr6	30924628	31006916
Group_1898_0	001185	si:dkey-84j12.1	si:dkey-84j12.1 [Source:ZFIN%3BAcc:ZDB-GENE-060526-342]	chr6	31727792	31784246
Group_2790_0	001191	wdr95	WD40 repeat domain 95 [Source:ZFIN%3BAcc:ZDB-GENE-131127-243]	chr7	33895796	33927762
Group_8_17	001192	col9a2	collagen type IX alpha 2	chr5	14354161	14404826
Group_7_24	001193	fat3a	FAT atypical cadherin 3a [Source:ZFIN%3BAcc:ZDB-GENE-060929-1254]	chr6	60033549	60162175
Group_8825_0	001197	zgc:174945	zgc:174945 [Source:ZFIN%3BAcc:ZDB-GENE-080204-80]	chr3	40898790	40902930
Group_593_3	001201	tefa	thyrotrophic embryonic factor a [Source:ZFIN%3BAcc:ZDB-GENE-990415-264]	chr11	7442648	7445383
Group_3881_0	001204	tnip1	TNFAIP3 interacting protein 1 [Source:ZFIN%3BAcc:ZDB-GENE-070112-1502]	chr1	36854390	36980151
Group_4567_0	001208	nme7	NME/NM23 family member 7%2C transcript variant X1	chr16	48448437	48468379
Group_4034_0	001213	cmip	c-Maf inducing protein%2C transcript variant X1	chr4	7580064	7617219
Group_222_11	001214	trhr2	thyrotropin releasing hormone receptor 2 [Source:ZFIN%3BAcc:ZDB-GENE-050419-193]	chr4	7904158	7931593
Group_1920_0	001215	aars	alanyl-tRNA synthetase%2C transcript variant X2	chr4	8026388	8042372
Group_8503_0	001216	il34	interleukin 34	chr4	8134417	8191479
Group_2529_0	001217	lonp2	lon peptidase 2%2C peroxisomal%2C transcript variant X1	chr4	8195344	8218185
Group_299_1	001218	slc17a8	solute carrier family 17 member 8	chr4	19314017	19335127
Group_1040_1	001222	arfip2a	ADP-ribosylation factor interacting protein 2a [Source:ZFIN%3BAcc:ZDB-GENE-041010-221]	chr7	24218146	24225406
Group_4037_0	001226	prr18	proline rich 18 [Source:ZFIN%3BAcc:ZDB-GENE-081107-6]	chr2	15042102	15043010
Group_317_2	001227	abcg2b	ATP-binding cassette%2C sub-family G (WHITE)%2C member 2b [Source:ZFIN%3BAcc:ZDB-GENE-050517-36]	chr2	15044245	15068847
Group_2677_1	001231	znf804a	zinc finger protein 804A	chr18	10695318	10849633
Group_6845_0	001233	mipol1	mirror-image polydactyly 1%2C transcript variant X2	chr18	11318048	11383171
Group_1318_3	001235	stt3a	STT3A%2C catalytic subunit of the oligosaccharyltransferase complex	chr15	9824005	9837171
Group_6559_0	001236	rwdd	RWD domain containing 4 [Source:ZFIN%3BAcc:ZDB-GENE-041010-61]	chr14	55479022	55482393
Group_2026_1	001237	gnpat	glyceronephosphate O-acyltransferase	chr1	49343657	49353318
Group_218_2	001240	loc107373759		chr17	15710391	15724051
Group_2752_1	001244	tmub2	transmembrane and ubiquitin like domain containing 2	chr3	9588219	9591109
Group_195_12	001245	hs3st4	heparan sulfate (glucosamine) 3-O-sulfotransferase 4 [Source:ZFIN%3BAcc:ZDB-GENE-070202-8]	chr3	4177874	4302601
Group_2232_0	001247	sgce	sarcoglycan epsilon%2C transcript variant X1	chr5	9267864	9274106
Group_43_17	001248	rad54l2	RAD54-like 2 (S. cerevisiae) [Source:HGNC Symbol%3BAcc:HGNC:29123]	chr13	9343960	9363639
Group_2974_0	001250	pgap2	post-GPI attachment to proteins 2 [Source:HGNC Symbol%3BAcc:HGNC:17893]	chr7	34147994	34153900
Group_2_50	001252	ela2l	elastase 2 like [Source:ZFIN%3BAcc:ZDB-GENE-040511-1]	chr13	13412831	13415927
Group_288_2	001255	fam19a1	family with sequence similarity 19 member A1%2C C-C motif chemokine like [Source:HGNC Symbol%3BAcc:HGNC:21587]	chr1	12478100	12589173
Group_7092_0	001257	fdx1l	ferredoxin 1-like	chr10	29908783	29910963
Group_2638_1	001258	cygb2	cytoglobin 2 [Source:ZFIN%3BAcc:ZDB-GENE-060920-1]	chr10	30084770	30117982
Group_1906_2	001261	phb2	prohibitin 2	chr5	18276967	18336433
Group_813_1	001264	itpr3	inositol 1%2C4%2C5-trisphosphate receptor type 3%2C transcript variant X1	chr13	45286910	45350372
Group_1299_1	001266	snx15	sorting nexin 15	chr9	59206766	59214784
Group_7845_0	001267	zc3h3	zinc finger CCCH-type containing 3%2C transcript variant X1	chr3	21072995	21174191
Group_599_1	001269	hivep3b	human immunodeficiency virus type I enhancer binding protein 3b [Source:ZFIN%3BAcc:ZDB-GENE-100922-42]	chr3	21505750	21523075
Group_3_100	001273	rxfp3	relaxin/insulin-like family peptide receptor 3 [Source:ZFIN%3BAcc:ZDB-GENE-080723-67]	chr8	26710007	26711239
Group_7851_0	001275	cfap97	cilia and flagella associated protein 97%2C transcript variant X3	chr8	1710259	1722029
Group_5141_0	001276	helt	helt bHLH transcription factor	chr8	1754722	1778667
Group_2978_1	001277	fbxo41	F-box protein 41	chr8	1963381	2007473
Group_6236_0	001278	gstcd	glutathione S-transferase C-terminal domain containing%2C transcript variant X1	chr8	2569693	2647645
Group_0_60	001280	znf648	zinc finger protein 648 [Source:ZFIN%3BAcc:ZDB-GENE-120215-149]	chr16	45483371	45503970
Group_0_151	001281	gfi1ab	growth factor independent 1A transcription repressor b [Source:ZFIN%3BAcc:ZDB-GENE-040116-8]	chr16	45763711	45767289
Group_52_6	001284	cacna1eb	calcium channel%2C voltage-dependent%2C R type%2C alpha 1E subunit b [Source:ZFIN%3BAcc:ZDB-GENE-070705-133]	chr5	32007456	32077414
Group_36_6	001290	ddx41	DEAD-box helicase 41	chr2	70610027	70620569
Group_6475_0	001294	trappc10	trafficking protein particle complex 10	chr9	28970969	29003957
Group_5717_0	001297	chmp3	charged multivesicular body protein 3	chr18	27989052	27990813
Group_781_3	001305	dvl3	dishevelled segment polarity protein 3%2C transcript variant X1	chr7	36314817	36322142
Group_1923_2	001306	rnpepl1	arginyl aminopeptidase (aminopeptidase B)-like 1	chr7	36302330	36313118
Group_1912_0	001307	zgc:92744	zgc:92744 [Source:ZFIN%3BAcc:ZDB-GENE-040718-312]	chr7	36214477	36221032
Group_249_2	001309	ucp2	uncoupling protein 2 [Source:HGNC Symbol%3BAcc:HGNC:12518]	chr7	35587096	35587496
Group_2905_1	001311	ilk	integrin-linked kinase [Source:ZFIN%3BAcc:ZDB-GENE-040426-1435]	chr7	35362488	35375107
Group_159_8	001312	gli2a	GLI family zinc finger 2a [Source:ZFIN%3BAcc:ZDB-GENE-990706-8]	chr10	25759031	25823946
Group_2509_1	001314	oscp1	organic solute carrier partner 1	chr3	44709313	44720945
Group_128_3	001321	ano11	anoctamin 11 [Source:ZFIN%3BAcc:ZDB-GENE-090313-245]	chr13	7445550	7473923
Group_7798_0	001322	si:dkey-21o19.2	si:dkey-21o19.2 [Source:ZFIN%3BAcc:ZDB-GENE-090313-241]	chr13	7392041	7407418
Group_2960_1	001324	szrd1	SUZ RNA binding domain containing 1 [Source:ZFIN%3BAcc:ZDB-GENE-050522-55]	chr13	7234522	7239539
Group_3259_1	001326	polr3d	polymerase (RNA) III subunit D	chr19	14040723	14043909
Group_94_18	001328	loc107397047		chr2	37652160	37674176
Group_1915_0	001333	zgc:162780	zgc:162780 [Source:ZFIN%3BAcc:ZDB-GENE-070410-92]	chr9	2897766	2977675
Group_5578_0	001334	aktip	AKT interacting protein%2C transcript variant X2	chr11	4192685	4339358
Group_624_4	001336	mtcl1	microtubule crosslinking factor 1%2C transcript variant X1	chr5	26183047	26292550
Group_184_1	001338	loc107376748		chr9	61817152	61897312
Group_6314_0	001339	ncaph2	non-SMC condensin II complex%2C subunit H2 [Source:ZFIN%3BAcc:ZDB-GENE-041210-172]	chr12	14009591	14021766
Group_8581_0	001341	si:ch73-95l15.5	si:ch73-95l15.5 [Source:ZFIN%3BAcc:ZDB-GENE-030131-3481]	chr12	13398042	13408166
Group_75_12	001342	fli1b	Fli-1 proto-oncogene%2C ETS transcription factor b [Source:ZFIN%3BAcc:ZDB-GENE-031114-3]	chr12	13360715	13383677
Group_1738_1	001343	gapdh	glyceraldehyde-3-phosphate dehydrogenase [Source:HGNC Symbol%3BAcc:HGNC:4141]	chr12	13033478	13038226
Group_7403_0	001345	idua	iduronidase%2C alpha-L-%2C transcript variant X1	chr19	8748563	8751878
Group_6226_0	001348	sncaip	synuclein alpha interacting protein%2C transcript variant X2	chr15	5637052	5646811
Group_432_2	001352	foxo6	forkhead box O6 [Source:HGNC Symbol%3BAcc:HGNC:24814]	chr3	46186984	46223930
Group_8678_0	001353	si:ch211-175f12.2	si:ch211-175f12.2 [Source:ZFIN%3BAcc:ZDB-GENE-110411-220]	chr3	45957610	45961912
Group_2982_0	001355	rprd2b	regulation of nuclear pre-mRNA domain containing 2b [Source:ZFIN%3BAcc:ZDB-GENE-110719-1]	chr3	50360126	50413552
Group_42_5	001358	loc107379599		chr3	51052034	51074801
Group_645_3	001359	frmpd1a	FERM and PDZ domain containing 1a [Source:ZFIN%3BAcc:ZDB-GENE-090313-137]	chr4	45819969	45852147
Group_220_4	001365	tcf7l2	transcription factor 7 like 2%2C transcript variant X1	chr17	6865455	6949335
Group_934_3	001366	ssbp4	single stranded DNA binding protein 4	chr17	7158288	7342921
Group_47_33	001367	sema6bb	sema domain%2C transmembrane domain (TM)%2C and cytoplasmic domain%2C (semaphorin) 6Bb [Source:ZFIN%3BAcc:ZDB-GENE-081105-129]	chr17	7766697	7990139
Group_318_0	001371	kdm2bb	lysine (K)-specific demethylase 2Bb [Source:ZFIN%3BAcc:ZDB-GENE-080225-13]	chr8	36053250	36105914
Group_129_15	001373	bmpr1bb	bone morphogenetic protein receptor%2C type IBb [Source:ZFIN%3BAcc:ZDB-GENE-090610-1]	chr8	35103778	35140763
Group_260_7	001375	sorcs3	sortilin related VPS10 domain containing receptor 3 [Source:HGNC Symbol%3BAcc:HGNC:16699]	chr8	64297392	64397012
Group_417_0	001379	ece1	endothelin converting enzyme 1%2C transcript variant X1	chr14	44575833	44610005
Group_91_4	001383	plcd4a	phospholipase C%2C delta 4a [Source:ZFIN%3BAcc:ZDB-GENE-050208-654]	chr8	53064801	53109745
Group_762_2	001386	nrp1a	neuropilin 1a [Source:ZFIN%3BAcc:ZDB-GENE-030519-2]	chr10	23824988	23888798
Group_4898_0	001388	srrm3	serine/arginine repetitive matrix 3%2C transcript variant X2	chr15	31861073	31967934
Group_15_57	001390	ankfy1	ankyrin repeat and FYVE domain containing 1	chr15	31527157	31543375
Group_8308_0	001392	loc107387002		chr15	31265582	31267477
Group_805_0	017428	hephl1b	hephaestin-like 1b [Source:ZFIN%3BAcc:ZDB-GENE-091204-388]	chr15	31048587	31057672
Group_138_9	001396	si:dkey-91m11.5	si:dkey-91m11.5 [Source:ZFIN%3BAcc:ZDB-GENE-060503-932]	chr19	4705491	4749719
Group_2165_0	001397	cit	citron rho-interacting serine/threonine kinase [Source:HGNC Symbol%3BAcc:HGNC:1985]	chr19	4314317	4424753
Group_53_26	001398	mras	muscle RAS oncogene homolog	chr9	10311400	10329651
Group_112_10	001399	epb41l5	erythrocyte membrane protein band 4.1 like 5%2C transcript variant X1	chr9	10170384	10208244
Group_1885_0	001400	fn1a	fibronectin 1a [Source:ZFIN%3BAcc:ZDB-GENE-000426-1]	chr9	9444590	9484740
Group_8422_0	001403	fshb	follicle stimulating hormone beta subunit	chr4	37873460	37897212
Group_1437_1	001404	ubap2b	ubiquitin associated protein 2b [Source:ZFIN%3BAcc:ZDB-GENE-070209-122]	chr19	21551117	21573477
Group_389_6	001406	pdlim5a	PDZ and LIM domain 5a [Source:ZFIN%3BAcc:ZDB-GENE-040718-401]	chr19	22742615	22815549
Group_202_9	001407	slc9a9	solute carrier family 9 member A9 [Source:HGNC Symbol%3BAcc:HGNC:20653]	chr1	57068332	57158463
Group_3538_1	001408	unknown		chr1	56083280	56083498
Group_1282_1	026203	abi3bpb	ABI family%2C member 3 (NESH) binding protein b [Source:ZFIN%3BAcc:ZDB-GENE-030131-6041]	chr14	50157113	50166727
Group_715_0	001417	ikzf1	IKAROS family zinc finger 1%2C transcript variant X1	chr10	31700908	31780339
Group_262_4	001418	ryr2b	ryanodine receptor 2b (cardiac) [Source:ZFIN%3BAcc:ZDB-GENE-061226-3]	chr6	21019659	21137740
Group_3496_0	001419	ccdc6a	coiled-coil domain containing 6a [Source:ZFIN%3BAcc:ZDB-GENE-030131-7848]	chr6	21698781	21731909
Group_3818_1	001420	ccar1	cell division cycle and apoptosis regulator 1%2C transcript variant X1	chr6	12870035	12886490
Group_1958_1	001423	rbl1	retinoblastoma-like 1	chr14	40386788	40403251
Group_0_10-Group_0_172	001427	si:dkey-14k9.3	si:dkey-14k9.3 [Source:ZFIN%3BAcc:ZDB-GENE-030131-2893]	chr4	40677262	40702808
Group_2727_1	001428	acin1	apoptotic chromatin condensation inducer 1%2C transcript variant X1	chr5	47736569	47773259
Group_87_14	001430	unknown		chr12	4489558	4492966
Group_32_5	001431	tnxb	tenascin XB [Source:HGNC Symbol%3BAcc:HGNC:11976]	chr12	4496236	4548964
Group_1959_1	001433	bicc2	bicaudal C homolog 2 [Source:ZFIN%3BAcc:ZDB-GENE-110110-3]	chr2	64837263	64891719
Group_884_1	001434	cabz01085924.1	unknown	chr2	64953188	65009535
Group_2005_0	001435	cnot6b	CCR4-NOT transcription complex%2C subunit 6b [Source:ZFIN%3BAcc:ZDB-GENE-071004-97]	chr2	65940334	65965023
Group_462_2	001438	mob3c	MOB kinase activator 3C	chr17	8538936	8545777
Group_3229_1	001441	loc107393225		chr17	8843773	8847617
Group_2875_1	001442	cks2	CDC28 protein kinase regulatory subunit 2 [Source:ZFIN%3BAcc:ZDB-GENE-050208-508]	chr17	9439834	9440980
Group_1434_1	001443	ankrd24	ankyrin repeat domain 24 [Source:ZFIN%3BAcc:ZDB-GENE-050208-747]	chr17	9477573	9493922
Group_5729_0	001447	wdr1	WD repeat domain 1	chr14	19413261	19430907
Group_578_0	001449	map1a	microtubule associated protein 1A [Source:HGNC Symbol%3BAcc:HGNC:6835]	chr9	45919351	46021126
Group_177_3	001451	crabp1b	cellular retinoic acid binding protein 1b [Source:ZFIN%3BAcc:ZDB-GENE-040624-3]	chr9	46413889	46448407
Group_2009_0	001452	prc1b	protein regulator of cytokinesis 1b [Source:ZFIN%3BAcc:ZDB-GENE-040426-777]	chr9	47128728	47141426
Group_54_13-Group_54_15	001454	gabrb2	gamma-aminobutyric acid type A receptor beta2 subunit [Source:HGNC Symbol%3BAcc:HGNC:4082]	chr14	37254906	37374476
Group_345_2	001457	tnnt2b	troponin T type 2b (cardiac) [Source:ZFIN%3BAcc:ZDB-GENE-091106-2]	chr14	36141696	36163635
Group_1347_0	001460	palld	palladin%2C cytoskeletal associated protein%2C transcript variant X1	chr14	6700382	6808212
Group_813_3	001464	itpr1	inositol 1%2C4%2C5-trisphosphate receptor type 1%2C transcript variant X1	chr15	2236767	2468661
Group_97_22	001468	fgf12b	fibroblast growth factor 12b [Source:ZFIN%3BAcc:ZDB-GENE-060825-134]	chr7	36965393	37007900
Group_2459_1	001473	pck2	phosphoenolpyruvate carboxykinase 2%2C mitochondrial	chr10	20589378	20612184
Group_2495_1	001475	fp103009.1	unknown	chr18	15226709	15235166
Group_133_10	001477	prss12	protease%2C serine 12	chr8	4418782	4465656
Group_3021_1	001479	as3mt	arsenite methyltransferase [Source:ZFIN%3BAcc:ZDB-GENE-060312-15]	chr8	55472117	55486443
Group_1724_0	001480	si:dkeyp-80c12.5	si:dkeyp-80c12.5 [Source:ZFIN%3BAcc:ZDB-GENE-090312-195]	chr8	55690436	55701402
Group_891_0	001481	ccdc85al	coiled-coil domain containing 85A%2C like [Source:ZFIN%3BAcc:ZDB-GENE-040912-92]	chr8	56140379	56169940
Group_1874_0	001482	prr5a	proline rich 5a (renal) [Source:ZFIN%3BAcc:ZDB-GENE-130530-791]	chr13	26687990	26694272
Group_1084_3	001483	hprt1l	hypoxanthine phosphoribosyltransferase 1%2C like [Source:ZFIN%3BAcc:ZDB-GENE-040625-17]	chr13	26821682	26826637
Group_2543_1	001484	rpgrip1	retinitis pigmentosa GTPase regulator interacting protein 1 [Source:ZFIN%3BAcc:ZDB-GENE-091204-394]	chr1	9987603	10007177
Group_8692_0	001493	tmem159	transmembrane protein 159	chr6	46402877	46446680
Group_682_3	001494	arhgap17a	Rho GTPase activating protein 17a [Source:ZFIN%3BAcc:ZDB-GENE-050417-56]	chr6	45208071	45259368
Group_2257_1	030910	grid2ipa	glutamate receptor%2C ionotropic%2C delta 2 (Grid2) interacting protein%2C a [Source:ZFIN%3BAcc:ZDB-GENE-091113-42]	chr6	45132341	45186971
Group_1667_0	001499	ppa1a	pyrophosphatase (inorganic) 1a [Source:ZFIN%3BAcc:ZDB-GENE-040426-1695]	chr2	9492054	9510116
Group_902_3	001500	spock2	sparc/osteonectin%2C cwcv and kazal-like domains proteoglycan (testican) 2	chr2	9509481	9573973
Group_604_4	001505	stoml3a	stomatin (EPB72)-like 3a [Source:ZFIN%3BAcc:ZDB-GENE-070620-18]	chr7	25167726	25176663
Group_14_37	001509	rarb	retinoic acid receptor beta	chr5	6767951	6908156
Group_22_37	001512	si:dkey-240h12.4	si:dkey-240h12.4 [Source:ZFIN%3BAcc:ZDB-GENE-070705-406]	chr5	7437975	7460279
Group_9152_0	001513	csgr09h6orf47	chromosome sgr09 open reading frame%2C human C6orf47	chr5	7816536	7825220
Group_3997_0	001514	nexn	nexilin (F actin binding protein)%2C transcript variant X1	chr17	12611044	12621510
Group_1127_1	001516	spred2a	sprouty-related%2C EVH1 domain containing 2a [Source:ZFIN%3BAcc:ZDB-GENE-110830-2]	chr8	63077510	63082130
Group_1920_1	012371	aars2	alanyl-tRNA synthetase 2%2C mitochondrial%2C transcript variant X1	chr8	62800186	62804749
Group_1313_4	001520	phka2	phosphorylase kinase%2C alpha 2 (liver) [Source:ZFIN%3BAcc:ZDB-GENE-130422-1]	chr8	61666424	61698992
Group_7_12	001522	pcdh9	protocadherin 9%2C transcript variant X1	chr11	35099597	35373934
